class_id,size,representative,c8,c9,c10,c11,c12,c13,c14,Av8,Av9,Av10,Av11,Av12,Av13,Av14,cutoff
296,16,12678543,1,-16,154,-1162,7536,,,40319,362815,3626196,39832778,476585544,,,12
297,16,12684537,1,-16,157,-1250,8938,-58635,,40319,362815,3626193,39832503,476570678,6161273201,,13
298,16,12684573,1,-16,157,-1256,9216,-65769,,40319,362815,3626193,39832509,476571264,6161306361,,13
299,16,12684735,1,-16,158,-1287,9734,,,40319,362815,3626192,39832419,476566498,,,12
300,16,12684753,1,-16,158,-1298,10209,,,40319,362815,3626192,39832430,476567607,,,12
301,8,12685374,1,-16,159,-1327,10675,,,40319,362815,3626191,39832338,476562605,,,12
302,16,12685437,1,-16,157,-1258,9271,,,40319,362815,3626193,39832511,476571497,,,12
303,16,12685473,1,-16,158,-1292,9962,-77577,,40319,362815,3626192,39832424,476566990,6161139367,,13
304,16,12685734,1,-16,156,-1226,8720,-60146,,40319,362815,3626194,39832600,476576152,6161510298,,13
305,16,12685743,1,-16,156,-1230,8866,,,40319,362815,3626194,39832604,476576582,,,12
306,8,12687354,1,-16,155,-1180,7531,,,40319,362815,3626195,39832675,476579429,,,12
307,16,12687435,1,-16,155,-1180,7536,,,40319,362815,3626195,39832675,476579424,,,12
308,16,12687453,1,-16,155,-1192,8059,-50580,,40319,362815,3626195,39832687,476580629,6161689505,,13
309,16,12687534,1,-16,155,-1192,8083,,,40319,362815,3626195,39832687,476580605,,,12
310,16,12687543,1,-16,155,-1195,8170,-52811,,40319,362815,3626195,39832690,476580950,6161709481,,13
311,8,12745638,1,-16,155,-1185,7724,,,40319,362815,3626195,39832680,476579956,,,12
312,16,12745683,1,-16,156,-1220,8486,,,40319,362815,3626194,39832594,476575522,,,12
313,8,12745836,1,-16,158,-1274,9141,,,40319,362815,3626192,39832406,476565219,,,12
314,16,12745863,1,-16,158,-1293,10036,,,40319,362815,3626192,39832425,476567060,,,12
315,8,12746538,1,-16,157,-1261,9376,,,40319,362815,3626193,39832514,476571824,,,12
316,16,12746583,1,-16,157,-1252,9047,,,40319,362815,3626193,39832505,476570857,,,12
317,16,12746835,1,-16,159,-1323,10518,,,40319,362815,3626191,39832334,476562186,,,12
318,16,12746853,1,-16,159,-1328,10746,,,40319,362815,3626191,39832339,476562678,,,12
319,16,12748563,1,-16,157,-1256,9199,-64822,,40319,362815,3626193,39832509,476571281,6161308287,,13
320,8,12748635,1,-16,159,-1327,10680,,,40319,362815,3626191,39832338,476562600,,,12
321,16,12748653,1,-16,158,-1292,9962,-77517,,40319,362815,3626192,39832424,476566990,6161139307,,13
322,8,12754638,1,-16,157,-1261,9397,,,40319,362815,3626193,39832514,476571803,,,12
323,16,12754683,1,-16,157,-1254,9154,,,40319,362815,3626193,39832507,476571038,,,12
324,8,12754836,1,-16,157,-1245,8706,,,40319,362815,3626193,39832498,476570190,,,12
325,16,12754863,1,-16,157,-1250,8918,,,40319,362815,3626193,39832503,476570698,,,12
326,16,12756438,1,-16,155,-1195,8121,,,40319,362815,3626195,39832690,476580999,,,12
327,16,12756483,1,-16,156,-1221,8509,,,40319,362815,3626194,39832595,476575643,,,12
328,16,12756834,1,-16,156,-1224,8668,,,40319,362815,3626194,39832598,476575916,,,12
329,16,12756843,1,-16,156,-1224,8654,-59079,,40319,362815,3626194,39832598,476575930,6161496049,,13
330,16,12758436,1,-16,158,-1287,9736,,,40319,362815,3626192,39832419,476566496,,,12
331,16,12758463,1,-16,158,-1295,10095,,,40319,362815,3626192,39832427,476567289,,,12
332,16,12758634,1,-16,156,-1226,8720,-60153,,40319,362815,3626194,39832600,476576152,6161510305,,13
333,16,12758643,1,-16,156,-1228,8794,,,40319,362815,3626194,39832602,476576366,,,12
334,16,12764583,1,-16,156,-1219,8427,,,40319,362815,3626194,39832593,476575437,,,12
335,16,12764853,1,-16,158,-1298,10226,,,40319,362815,3626192,39832430,476567590,,,12
336,8,12765438,1,-16,153,-1141,7343,-42926,,40319,362815,3626197,39832878,476591425,6162163839,,13
337,16,12765483,1,-16,155,-1196,8199,,,40319,362815,3626195,39832691,476581065,,,12
338,16,12765834,1,-16,155,-1186,7782,,,40319,362815,3626195,39832681,476580042,,,12
339,16,12765843,1,-16,155,-1189,7880,,,40319,362815,3626195,39832684,476580376,,,12
340,8,12768435,1,-16,155,-1180,7519,,,40319,362815,3626195,39832675,476579441,,,12
341,16,12768453,1,-16,155,-1192,8059,-50537,,40319,362815,3626195,39832687,476580629,6161689462,,13
342,16,12768534,1,-16,155,-1192,8069,,,40319,362815,3626195,39832687,476580619,,,12
343,16,12768543,1,-16,155,-1197,8241,-54140,,40319,362815,3626195,39832692,476581167,6161723147,,13
344,16,12784563,1,-16,154,-1161,7507,-42922,,40319,362815,3626196,39832777,476585429,6161888703,,13
345,16,12784653,1,-16,156,-1228,8803,,,40319,362815,3626194,39832602,476576357,,,12
346,16,12785463,1,-16,156,-1228,8821,-62916,,40319,362815,3626194,39832602,476576339,6161520335,,13
347,8,12785634,1,-16,154,-1165,7649,,,40319,362815,3626196,39832781,476585863,,,12
348,16,12785643,1,-16,154,-1163,7570,,,40319,362815,3626196,39832779,476585654,,,11
349,16,12786453,1,-16,154,-1161,7490,,,40319,362815,3626196,39832777,476585446,,,12
350,8,12786534,1,-16,154,-1160,7473,,,40319,362815,3626196,39832776,476585319,,,12
351,16,12786543,1,-16,154,-1167,7712,,,40319,362815,3626196,39832783,476586088,,,12
352,8,12845673,1,-16,154,-1161,7525,,,40319,362815,3626196,39832777,476585411,,,12
353,8,12845763,1,-16,156,-1222,8554,,,40319,362815,3626194,39832596,476575742,,,12
354,8,12846573,1,-16,156,-1225,8690,-59410,,40319,362815,3626194,39832599,476576038,6161502464,,13
355,16,12846753,1,-16,157,-1260,9386,,,40319,362815,3626193,39832513,476571670,,,12
356,8,12847653,1,-16,156,-1222,8471,,,40319,362815,3626194,39832596,476575825,,,12
357,8,12854673,1,-16,156,-1222,8562,-56232,,40319,362815,3626194,39832596,476575734,6161484414,,13
358,8,12854763,1,-16,156,-1220,8443,,,40319,362815,3626194,39832594,476575565,,,12
359,16,12856473,1,-16,157,-1260,9411,,,40319,362815,3626193,39832513,476571645,,,12
360,16,12856743,1,-16,154,-1161,7511,,,40319,362815,3626196,39832777,476585425,,,12
361,16,12857463,1,-16,157,-1268,9706,,,40319,362815,3626193,39832521,476572502,,,12
362,16,12857643,1,-16,156,-1230,8863,,,40319,362815,3626194,39832604,476576585,,,12
363,8,12865473,1,-16,156,-1219,8384,-50710,,40319,362815,3626194,39832593,476575480,6161472470,,13
364,16,12865743,1,-16,156,-1229,8828,,,40319,362815,3626194,39832603,476576476,,,12
365,8,12867453,1,-16,154,-1166,7691,,,40319,362815,3626196,39832782,476585965,,,12
366,16,12867543,1,-16,154,-1166,7683,,,40319,362815,3626196,39832782,476585973,,,12
367,8,12875643,1,-16,154,-1164,7606,,,40319,362815,3626196,39832780,476585762,,,12
368,2,13245768,1,-16,153,-1142,7399,,,40319,362815,3626197,39832879,476591513,,,12
369,8,13245786,1,-16,154,-1173,7960,-52368,,40319,362815,3626196,39832789,476586704,6161967608,,13
370,8,13246758,1,-16,155,-1209,8718,,,40319,362815,3626195,39832704,476582418,,,11
371,8,13246785,1,-16,154,-1166,7670,,,40319,362815,3626196,39832782,476585986,,,12
372,8,13246857,1,-16,155,-1207,8644,,,40319,362815,3626195,39832702,476582204,,,11
373,8,13246875,1,-16,155,-1205,8558,,,40319,362815,3626195,39832700,476582002,,,12
374,4,13247658,1,-16,153,-1142,7385,,,40319,362815,3626197,39832879,476591527,,,12
375,8,13247685,1,-16,155,-1205,8563,,,40319,362815,3626195,39832700,476581997,,,12
376,4,13247856,1,-16,154,-1167,7706,,,40319,362815,3626196,39832783,476586094,,,12
377,8,13247865,1,-16,154,-1168,7753,,,40319,362815,3626196,39832784,476586191,,,12
378,4,13248675,1,-16,154,-1170,7835,,,40319,362815,3626196,39832786,476586397,,,12
379,2,13254768,1,-16,153,-1143,7435,,,40319,362815,3626197,39832880,476591621,,,11
380,8,13254786,1,-16,154,-1173,7948,,,40319,362815,3626196,39832789,476586716,,,12
381,8,13256748,1,-16,155,-1194,8058,,,40319,362815,3626195,39832689,476580918,,,12
382,8,13256784,1,-16,154,-1165,7671,,,40319,362815,3626196,39832781,476585841,,,12
383,8,13256847,1,-16,157,-1268,9689,,,40319,362815,3626193,39832521,476572519,,,12
384,8,13256874,1,-16,155,-1195,8156,,,40319,362815,3626195,39832690,476580964,,,12
385,8,13257468,1,-16,156,-1240,9246,,,40319,362815,3626194,39832614,476577642,,,12
386,8,13257486,1,-16,157,-1270,9764,,,40319,362815,3626193,39832523,476572732,,,12
387,8,13257648,1,-16,156,-1236,9071,,,40319,362815,3626194,39832610,476577241,,,12
388,8,13257684,1,-16,155,-1197,8244,,,40319,362815,3626195,39832692,476581164,,,12
389,8,13257846,1,-16,156,-1229,8798,,,40319,362815,3626194,39832603,476576506,,,12
390,8,13257864,1,-16,156,-1232,8959,,,40319,362815,3626194,39832606,476576777,,,12
391,8,13258467,1,-16,157,-1272,9859,,,40319,362815,3626193,39832525,476572925,,,12
392,8,13258476,1,-16,156,-1235,9019,,,40319,362815,3626194,39832609,476577149,,,12
393,8,13258647,1,-16,158,-1304,10466,,,40319,362815,3626192,39832436,476568214,,,12
394,8,13258674,1,-16,156,-1232,8958,-65476,,40319,362815,3626194,39832606,476576778,6161548414,,13
395,8,13258746,1,-16,157,-1268,9704,,,40319,362815,3626193,39832521,476572504,,,12
396,8,13258764,1,-16,155,-1197,8191,,,40319,362815,3626195,39832692,476581217,,,12
397,8,13265748,1,-16,156,-1236,9078,,,40319,362815,3626194,39832610,476577234,,,12
398,8,13265784,1,-16,155,-1195,8144,,,40319,362815,3626195,39832690,476580976,,,12
399,8,13265847,1,-16,156,-1232,8895,,,40319,362815,3626194,39832606,476576841,,,12
400,8,13265874,1,-16,155,-1194,8084,,,40319,362815,3626195,39832689,476580892,,,12
401,4,13267458,1,-16,155,-1196,8122,,,40319,362815,3626195,39832691,476581142,,,12
402,8,13267485,1,-16,156,-1226,8670,,,40319,362815,3626194,39832600,476576202,,,12
403,8,13267548,1,-16,155,-1198,8224,,,40319,362815,3626195,39832693,476581328,,,12
404,8,13267584,1,-16,156,-1230,8870,,,40319,362815,3626194,39832604,476576578,,,12
405,8,13267845,1,-16,154,-1162,7541,,,40319,362815,3626196,39832778,476585539,,,12
406,8,13267854,1,-16,154,-1162,7542,,,40319,362815,3626196,39832778,476585538,,,12
407,4,13268475,1,-16,157,-1266,9595,,,40319,362815,3626193,39832519,476572325,,,12
408,8,13268547,1,-16,157,-1269,9734,,,40319,362815,3626193,39832522,476572618,,,12
409,8,13268574,1,-16,156,-1234,9025,,,40319,362815,3626194,39832608,476576999,,,12
410,8,13268745,1,-16,155,-1193,8067,,,40319,362815,3626195,39832688,476580765,,,12
411,8,13268754,1,-16,155,-1195,8137,,,40319,362815,3626195,39832690,476580983,,,12
412,4,13275648,1,-16,155,-1201,8343,,,40319,362815,3626195,39832696,476581641,,,12
413,8,13275684,1,-16,156,-1228,8780,-60941,,40319,362815,3626194,39832602,476576380,6161525289,,13
414,4,13275846,1,-16,157,-1267,9645,,,40319,362815,3626193,39832520,476572419,,,12
415,8,13275864,1,-16,156,-1234,9035,,,40319,362815,3626194,39832608,476576989,,,12
416,4,13276548,1,-16,153,-1142,7384,,,40319,362815,3626197,39832879,476591528,,,12
417,8,13276584,1,-16,155,-1196,8157,,,40319,362815,3626195,39832691,476581107,,,12
418,8,13276845,1,-16,155,-1193,8069,-49790,,40319,362815,3626195,39832688,476580763,6161699193,,13
419,8,13276854,1,-16,155,-1197,8219,,,40319,362815,3626195,39832692,476581189,,,12
420,8,13278564,1,-16,154,-1165,7646,,,40319,362815,3626196,39832781,476585866,,,12
421,4,13278645,1,-16,154,-1160,7445,-41010,,40319,362815,3626196,39832776,476585347,6161885101,,13
422,8,13278654,1,-16,154,-1167,7730,,,40319,362815,3626196,39832783,476586070,,,12
423,4,13285674,1,-16,154,-1161,7495,-42489,,40319,362815,3626196,39832777,476585441,6161890298,,13
424,4,13285764,1,-16,156,-1236,9128,,,40319,362815,3626194,39832610,476577184,,,12
425,4,13286574,1,-16,156,-1233,9005,,,40319,362815,3626194,39832607,476576875,,,12
426,8,13286754,1,-16,154,-1166,7685,,,40319,362815,3626196,39832782,476585971,,,12
427,16,13425786,1,-16,156,-1244,9513,,,40319,362815,3626194,39832618,476577951,,,11
428,4,13426758,1,-16,156,-1232,8921,-63684,470058,40319,362815,3626194,39832606,476576815,6161552875,85472873492,14
429,8,13426785,1,-16,155,-1196,8254,-56225,,40319,362815,3626195,39832691,476581010,6161710867,,13
430,8,13426857,1,-16,156,-1232,8958,-65597,,40319,362815,3626194,39832606,476576778,6161548535,,13
431,8,13426875,1,-16,156,-1232,8977,-66654,,40319,362815,3626194,39832606,476576759,6161546381,,13
432,4,13427568,1,-16,156,-1232,8921,-63684,470054,40319,362815,3626194,39832606,476576815,6161552875,85472873496,14
433,8,13427586,1,-16,156,-1232,8958,-65599,,40319,362815,3626194,39832606,476576778,6161548537,,13
434,8,13427658,1,-16,155,-1208,8660,-63071,,40319,362815,3626195,39832703,476582332,6161795115,,13
435,8,13427685,1,-16,156,-1232,8990,-67342,,40319,362815,3626194,39832606,476576746,6161544872,,13
436,8,13427856,1,-16,155,-1196,8233,,,40319,362815,3626195,39832691,476581031,,,12
437,8,13427865,1,-16,155,-1196,8226,-54687,,40319,362815,3626195,39832691,476581038,6161714061,,13
438,8,13428567,1,-16,155,-1196,8254,-56221,,40319,362815,3626195,39832691,476581010,6161710863,,13
439,8,13428576,1,-16,156,-1232,8977,-66650,,40319,362815,3626194,39832606,476576759,6161546377,,13
440,8,13428657,1,-16,156,-1232,8990,-67340,,40319,362815,3626194,39832606,476576746,6161544870,,13
441,8,13428675,1,-16,155,-1197,8247,,,40319,362815,3626195,39832692,476581161,,,12
442,8,13428756,1,-16,155,-1196,8226,-54693,,40319,362815,3626195,39832691,476581038,6161714067,,13
443,16,13452786,1,-16,155,-1189,7919,-46915,,40319,362815,3626195,39832684,476580337,6161672996,,13
444,4,13456728,1,-16,155,-1198,8297,,,40319,362815,3626195,39832693,476581255,,,12
445,8,13456782,1,-16,154,-1169,7806,,,40319,362815,3626196,39832785,476586282,,,12
446,8,13456827,1,-16,157,-1261,9463,-72580,,40319,362815,3626193,39832514,476571737,6161332269,,13
447,8,13456872,1,-16,155,-1199,8331,,,40319,362815,3626195,39832694,476581365,,,12
448,8,13457268,1,-16,158,-1293,10003,,,40319,362815,3626192,39832425,476567093,,,12
449,8,13457286,1,-16,158,-1289,9903,,,40319,362815,3626192,39832421,476566617,,,12
450,8,13457628,1,-16,156,-1227,8773,-61450,,40319,362815,3626194,39832601,476576243,6161514813,,13
451,8,13457682,1,-16,155,-1198,8294,-55390,,40319,362815,3626195,39832693,476581258,6161727608,,13
452,8,13457826,1,-16,157,-1250,8998,-61539,,40319,362815,3626193,39832503,476570618,6161265965,,13
453,8,13457862,1,-16,156,-1227,8774,-61608,,40319,362815,3626194,39832601,476576242,6161514802,,13
454,8,13458267,1,-16,157,-1247,8896,-60384,,40319,362815,3626193,39832500,476570288,6161245544,,13
455,8,13458276,1,-16,157,-1250,8971,,,40319,362815,3626193,39832503,476570645,,,12
456,8,13458627,1,-16,158,-1291,9993,,,40319,362815,3626192,39832423,476566815,,,12
457,8,13458672,1,-16,156,-1229,8851,,,40319,362815,3626194,39832603,476576453,,,12
458,8,13458726,1,-16,157,-1248,8930,,,40319,362815,3626193,39832501,476570398,,,12
459,8,13458762,1,-16,155,-1194,8134,,,40319,362815,3626195,39832689,476580842,,,12
460,8,13462758,1,-16,159,-1325,10554,,,40319,362815,3626191,39832336,476562438,,,12
461,8,13462785,1,-16,158,-1282,9554,,,40319,362815,3626192,39832414,476565958,,,12
462,8,13462857,1,-16,159,-1322,10491,,,40319,362815,3626191,39832333,476562069,,,12
463,8,13462875,1,-16,158,-1279,9358,,,40319,362815,3626192,39832411,476565722,,,12
464,8,13465728,1,-16,156,-1226,8733,,,40319,362815,3626194,39832600,476576139,,,12
465,8,13465782,1,-16,155,-1196,8207,,,40319,362815,3626195,39832691,476581057,,,12
466,8,13465827,1,-16,157,-1253,9115,,,40319,362815,3626193,39832506,476570933,,,12
467,8,13465872,1,-16,155,-1195,8170,-52454,,40319,362815,3626195,39832690,476580950,6161709124,,13
468,8,13467258,1,-16,158,-1279,9370,,,40319,362815,3626192,39832411,476565710,,,12
469,8,13467285,1,-16,158,-1282,9606,,,40319,362815,3626192,39832414,476565906,,,12
470,8,13467528,1,-16,157,-1251,8988,,,40319,362815,3626193,39832504,476570772,,,12
471,8,13467582,1,-16,157,-1262,9465,,,40319,362815,3626193,39832515,476571879,,,12
472,8,13467825,1,-16,157,-1254,9190,,,40319,362815,3626193,39832507,476571002,,,12
473,8,13467852,1,-16,156,-1220,8447,,,40319,362815,3626194,39832594,476575561,,,12
474,8,13468257,1,-16,159,-1313,10102,,,40319,362815,3626191,39832324,476561162,,,12
475,8,13468275,1,-16,159,-1310,9987,,,40319,362815,3626191,39832321,476560845,,,12
476,8,13468527,1,-16,159,-1317,10298,,,40319,362815,3626191,39832328,476561542,,,12
477,8,13468572,1,-16,157,-1260,9394,-70127,,40319,362815,3626193,39832513,476571662,6161329309,,13
478,8,13468725,1,-16,157,-1241,8604,,,40319,362815,3626193,39832494,476569716,,,12
479,8,13468752,1,-16,157,-1257,9275,,,40319,362815,3626193,39832510,476571349,,,12
480,4,13472568,1,-16,158,-1275,9111,,,40319,362815,3626192,39832407,476565393,,,12
481,8,13472586,1,-16,159,-1312,9948,,,40319,362815,3626191,39832323,476561172,,,12
482,8,13472658,1,-16,158,-1287,9653,,,40319,362815,3626192,39832419,476566579,,,12
483,8,13472685,1,-16,159,-1312,10015,,,40319,362815,3626191,39832323,476561105,,,12
484,8,13472856,1,-16,158,-1277,9313,-61585,,40319,362815,3626192,39832409,476565479,6161050536,,13
485,8,13472865,1,-16,158,-1277,9335,,,40319,362815,3626192,39832409,476565457,,,12
486,8,13475268,1,-16,159,-1319,10323,,,40319,362815,3626191,39832330,476561805,,,12
487,8,13475286,1,-16,159,-1316,10223,,,40319,362815,3626191,39832327,476561473,,,12
488,8,13475628,1,-16,157,-1253,9086,-62470,,40319,362815,3626193,39832506,476570962,6161288528,,13
489,8,13475682,1,-16,157,-1261,9425,,,40319,362815,3626193,39832514,476571775,,,12
490,8,13475826,1,-16,159,-1317,10278,,,40319,362815,3626191,39832328,476561562,,,12
491,8,13475862,1,-16,157,-1262,9476,,,40319,362815,3626193,39832515,476571868,,,12
492,8,13476258,1,-16,158,-1277,9243,,,40319,362815,3626192,39832409,476565549,,,12
493,8,13476285,1,-16,158,-1270,9065,,,40319,362815,3626192,39832402,476564719,,,12
494,8,13476528,1,-16,156,-1222,8544,,,40319,362815,3626194,39832596,476575752,,,12
495,8,13476582,1,-16,155,-1193,8103,-51432,,40319,362815,3626195,39832688,476580729,6161695089,,13
496,8,13476825,1,-16,157,-1241,8622,-52602,,40319,362815,3626193,39832494,476569698,6161211060,,13
497,8,13476852,1,-16,157,-1257,9281,-67832,,40319,362815,3626193,39832510,476571343,6161309607,,13
498,8,13478256,1,-16,157,-1239,8528,,,40319,362815,3626193,39832492,476569504,,,12
499,8,13478265,1,-16,157,-1239,8537,,,40319,362815,3626193,39832492,476569495,,,12
500,8,13478526,1,-16,158,-1274,9237,,,40319,362815,3626192,39832406,476565123,,,12
501,8,13478562,1,-16,156,-1219,8415,,,40319,362815,3626194,39832593,476575449,,,12
502,8,13478625,1,-16,157,-1241,8649,,,40319,362815,3626193,39832494,476569671,,,12
503,8,13478652,1,-16,156,-1220,8479,-54351,,40319,362815,3626194,39832594,476575529,6161472224,,13
504,8,13482567,1,-16,157,-1247,8864,,,40319,362815,3626193,39832500,476570320,,,12
505,8,13482576,1,-16,157,-1241,8587,,,40319,362815,3626193,39832494,476569733,,,12
506,8,13482657,1,-16,157,-1241,8567,,,40319,362815,3626193,39832494,476569753,,,12
507,8,13482675,1,-16,157,-1244,8726,,,40319,362815,3626193,39832497,476570026,,,12
508,8,13482756,1,-16,157,-1244,8711,,,40319,362815,3626193,39832497,476570041,,,12
509,8,13482765,1,-16,157,-1257,9243,,,40319,362815,3626193,39832510,476571381,,,12
510,8,13485267,1,-16,158,-1280,9507,-68320,,40319,362815,3626192,39832412,476565717,6161060989,,13
511,8,13485276,1,-16,158,-1274,9207,,,40319,362815,3626192,39832406,476565153,,,12
512,8,13485627,1,-16,158,-1278,9409,-65100,,40319,362815,3626192,39832410,476565527,6161049995,,13
513,8,13485672,1,-16,156,-1221,8485,-53457,,40319,362815,3626194,39832595,476575667,6161482484,,13
514,8,13485726,1,-16,159,-1314,10165,,,40319,362815,3626191,39832325,476561243,,,12
515,8,13485762,1,-16,157,-1258,9311,,,40319,362815,3626193,39832511,476571457,,,12
516,8,13486257,1,-16,159,-1307,9855,-69859,,40319,362815,3626191,39832318,476560545,6160841476,,13
517,8,13486275,1,-16,159,-1310,9986,,,40319,362815,3626191,39832321,476560846,,,12
