rank,pattern,contains_10,avoids_10
31287,72465381,2608,3626192
31288,72465813,2608,3626192
31289,72465831,2608,3626192
31290,72468135,2610,3626190
31291,72468153,2610,3626190
31292,72468315,2610,3626190
31293,72468351,2610,3626190
31294,72468513,2610,3626190
31295,72468531,2610,3626190
31296,72481356,2609,3626191
31297,72481365,2609,3626191
31298,72481536,2610,3626190
31299,72481563,2609,3626191
31300,72481635,2610,3626190
31301,72481653,2609,3626191
31302,72483156,2609,3626191
31303,72483165,2609,3626191
31304,72483516,2610,3626190
31305,72483561,2609,3626191
31306,72483615,2610,3626190
31307,72483651,2609,3626191
31308,72485136,2610,3626190
31309,72485163,2610,3626190
31310,72485316,2610,3626190
31311,72485361,2610,3626190
31312,72485613,2609,3626191
31313,72485631,2609,3626191
31314,72486135,2610,3626190
31315,72486153,2610,3626190
31316,72486315,2610,3626190
31317,72486351,2610,3626190
31318,72486513,2609,3626191
31319,72486531,2609,3626191
31320,72513468,2609,3626191
31321,72513486,2609,3626191
31322,72513648,2610,3626190
31323,72513684,2610,3626190
31324,72513846,2610,3626190
31325,72513864,2610,3626190
31326,72514368,2608,3626192
31327,72514386,2608,3626192
31328,72514638,2610,3626190
31329,72514683,2610,3626190
31330,72514836,2610,3626190
31331,72514863,2610,3626190
31332,72516348,2609,3626191
31333,72516384,2610,3626190
31334,72516438,2609,3626191
31335,72516483,2610,3626190
31336,72516834,2609,3626191
31337,72516843,2609,3626191
31338,72518346,2609,3626191
31339,72518364,2610,3626190
31340,72518436,2609,3626191
31341,72518463,2610,3626190
31342,72518634,2609,3626191
31343,72518643,2609,3626191
31344,72531468,2610,3626190
31345,72531486,2610,3626190
31346,72531648,2610,3626190
31347,72531684,2610,3626190
31348,72531846,2610,3626190
31349,72531864,2610,3626190
31350,72534168,2608,3626192
31351,72534186,2608,3626192
31352,72534618,2608,3626192
31353,72534681,2608,3626192
31354,72534816,2608,3626192
31355,72534861,2608,3626192
31356,72536148,2610,3626190
31357,72536184,2610,3626190
31358,72536418,2608,3626192
31359,72536481,2608,3626192
31360,72536814,2610,3626190
31361,72536841,2610,3626190
31362,72538146,2610,3626190
31363,72538164,2610,3626190
31364,72538416,2610,3626190
31365,72538461,2610,3626190
31366,72538614,2610,3626190
31367,72538641,2610,3626190
31368,72541368,2609,3626191
31369,72541386,2609,3626191
31370,72541638,2609,3626191
31371,72541683,2609,3626191
31372,72541836,2609,3626191
31373,72541863,2609,3626191
31374,72543168,2607,3626193
31375,72543186,2607,3626193
31376,72543618,2606,3626194
31377,72543681,2606,3626194
31378,72543816,2607,3626193
31379,72543861,2607,3626193
31380,72546138,2608,3626192
31381,72546183,2608,3626192
31382,72546318,2608,3626192
31383,72546381,2608,3626192
31384,72546813,2608,3626192
31385,72546831,2608,3626192
31386,72548136,2609,3626191
31387,72548163,2609,3626191
31388,72548316,2609,3626191
31389,72548361,2609,3626191
31390,72548613,2609,3626191
31391,72548631,2609,3626191
31392,72561348,2608,3626192
31393,72561384,2609,3626191
31394,72561438,2608,3626192
31395,72561483,2609,3626191
31396,72561834,2608,3626192
31397,72561843,2608,3626192
31398,72563148,2609,3626191
31399,72563184,2609,3626191
31400,72563418,2607,3626193
31401,72563481,2607,3626193
31402,72563814,2609,3626191
31403,72563841,2609,3626191
31404,72564138,2608,3626192
31405,72564183,2608,3626192
31406,72564318,2607,3626193
31407,72564381,2607,3626193
31408,72564813,2608,3626192
31409,72564831,2608,3626192
31410,72568134,2608,3626192
31411,72568143,2608,3626192
31412,72568314,2609,3626191
31413,72568341,2608,3626192
31414,72568413,2609,3626191
31415,72568431,2608,3626192
31416,72581346,2609,3626191
31417,72581364,2610,3626190
31418,72581436,2609,3626191
31419,72581463,2610,3626190
31420,72581634,2609,3626191
31421,72581643,2609,3626191
31422,72583146,2610,3626190
31423,72583164,2610,3626190
31424,72583416,2609,3626191
31425,72583461,2609,3626191
31426,72583614,2610,3626190
31427,72583641,2610,3626190
31428,72584136,2610,3626190
31429,72584163,2610,3626190
31430,72584316,2609,3626191
31431,72584361,2609,3626191
31432,72584613,2610,3626190
31433,72584631,2610,3626190
31434,72586134,2609,3626191
31435,72586143,2609,3626191
31436,72586314,2610,3626190
31437,72586341,2609,3626191
31438,72586413,2610,3626190
31439,72586431,2609,3626191
31440,72613458,2608,3626192
31441,72613485,2609,3626191
31442,72613548,2608,3626192
31443,72613584,2610,3626190
31444,72613845,2609,3626191
31445,72613854,2609,3626191
31446,72614358,2608,3626192
31447,72614385,2609,3626191
31448,72614538,2608,3626192
31449,72614583,2609,3626191
31450,72614835,2610,3626190
31451,72614853,2610,3626190
31452,72615348,2608,3626192
31453,72615384,2610,3626190
31454,72615438,2607,3626193
31455,72615483,2609,3626191
31456,72615834,2609,3626191
31457,72615843,2609,3626191
31458,72618345,2608,3626192
31459,72618354,2608,3626192
31460,72618435,2608,3626192
31461,72618453,2608,3626192
31462,72618534,2608,3626192
31463,72618543,2608,3626192
31464,72631458,2609,3626191
31465,72631485,2610,3626190
31466,72631548,2609,3626191
31467,72631584,2610,3626190
31468,72631845,2609,3626191
31469,72631854,2609,3626191
31470,72634158,2609,3626191
31471,72634185,2609,3626191
31472,72634518,2607,3626193
31473,72634581,2607,3626193
31474,72634815,2609,3626191
31475,72634851,2609,3626191
31476,72635148,2610,3626190
31477,72635184,2610,3626190
31478,72635418,2608,3626192
31479,72635481,2608,3626192
31480,72635814,2610,3626190
31481,72635841,2610,3626190
31482,72638145,2609,3626191
31483,72638154,2609,3626191
31484,72638415,2610,3626190
31485,72638451,2609,3626191
31486,72638514,2610,3626190
31487,72638541,2609,3626191
31488,72641358,2610,3626190
31489,72641385,2610,3626190
31490,72641538,2610,3626190
31491,72641583,2610,3626190
31492,72641835,2610,3626190
31493,72641853,2610,3626190
31494,72643158,2609,3626191
31495,72643185,2609,3626191
31496,72643518,2608,3626192
31497,72643581,2608,3626192
31498,72643815,2609,3626191
31499,72643851,2609,3626191
31500,72645138,2608,3626192
31501,72645183,2608,3626192
31502,72645318,2607,3626193
31503,72645381,2607,3626193
31504,72645813,2608,3626192
31505,72645831,2608,3626192
31506,72648135,2610,3626190
31507,72648153,2610,3626190
31508,72648315,2610,3626190
31509,72648351,2610,3626190
31510,72648513,2610,3626190
31511,72648531,2610,3626190
31512,72651348,2608,3626192
31513,72651384,2609,3626191
31514,72651438,2608,3626192
31515,72651483,2609,3626191
31516,72651834,2608,3626192
31517,72651843,2608,3626192
31518,72653148,2609,3626191
31519,72653184,2609,3626191
31520,72653418,2607,3626193
31521,72653481,2607,3626193
31522,72653814,2609,3626191
31523,72653841,2609,3626191
31524,72654138,2608,3626192
31525,72654183,2608,3626192
31526,72654318,2606,3626194
31527,72654381,2606,3626194
31528,72654813,2608,3626192
31529,72654831,2608,3626192
31530,72658134,2608,3626192
31531,72658143,2608,3626192
31532,72658314,2609,3626191
31533,72658341,2608,3626192
31534,72658413,2609,3626191
31535,72658431,2608,3626192
31536,72681345,2608,3626192
31537,72681354,2608,3626192
31538,72681435,2608,3626192
31539,72681453,2608,3626192
31540,72681534,2608,3626192
31541,72681543,2608,3626192
31542,72683145,2609,3626191
31543,72683154,2609,3626191
31544,72683415,2609,3626191
31545,72683451,2608,3626192
31546,72683514,2610,3626190
31547,72683541,2608,3626192
31548,72684135,2610,3626190
31549,72684153,2610,3626190
31550,72684315,2609,3626191
31551,72684351,2608,3626192
31552,72684513,2609,3626191
31553,72684531,2608,3626192
31554,72685134,2609,3626191
31555,72685143,2609,3626191
31556,72685314,2610,3626190
31557,72685341,2608,3626192
31558,72685413,2609,3626191
31559,72685431,2608,3626192
31560,72813456,2607,3626193
31561,72813465,2607,3626193
31562,72813546,2607,3626193
31563,72813564,2608,3626192
31564,72813645,2608,3626192
31565,72813654,2607,3626193
31566,72814356,2607,3626193
31567,72814365,2607,3626193
31568,72814536,2608,3626192
31569,72814563,2607,3626193
31570,72814635,2608,3626192
31571,72814653,2608,3626192
31572,72815346,2608,3626192
31573,72815364,2608,3626192
31574,72815436,2607,3626193
31575,72815463,2608,3626192
31576,72815634,2607,3626193
31577,72815643,2607,3626193
31578,72816345,2607,3626193
31579,72816354,2608,3626192
31580,72816435,2608,3626192
31581,72816453,2607,3626193
31582,72816534,2607,3626193
31583,72816543,2607,3626193
31584,72831456,2608,3626192
31585,72831465,2608,3626192
31586,72831546,2608,3626192
31587,72831564,2608,3626192
31588,72831645,2608,3626192
31589,72831654,2608,3626192
31590,72834156,2608,3626192
31591,72834165,2608,3626192
31592,72834516,2608,3626192
31593,72834561,2606,3626194
31594,72834615,2609,3626191
31595,72834651,2607,3626193
31596,72835146,2610,3626190
31597,72835164,2610,3626190
31598,72835416,2608,3626192
31599,72835461,2607,3626193
31600,72835614,2609,3626191
31601,72835641,2608,3626192
31602,72836145,2609,3626191
31603,72836154,2609,3626191
31604,72836415,2610,3626190
31605,72836451,2608,3626192
31606,72836514,2609,3626191
31607,72836541,2607,3626193
31608,72841356,2609,3626191
31609,72841365,2609,3626191
31610,72841536,2610,3626190
31611,72841563,2609,3626191
31612,72841635,2610,3626190
31613,72841653,2609,3626191
31614,72843156,2608,3626192
31615,72843165,2608,3626192
31616,72843516,2608,3626192
31617,72843561,2607,3626193
31618,72843615,2609,3626191
31619,72843651,2607,3626193
31620,72845136,2609,3626191
31621,72845163,2609,3626191
31622,72845316,2608,3626192
31623,72845361,2608,3626192
31624,72845613,2608,3626192
31625,72845631,2607,3626193
31626,72846135,2610,3626190
31627,72846153,2610,3626190
31628,72846315,2610,3626190
31629,72846351,2608,3626192
31630,72846513,2608,3626192
31631,72846531,2608,3626192
31632,72851346,2609,3626191
31633,72851364,2610,3626190
31634,72851436,2609,3626191
31635,72851463,2610,3626190
31636,72851634,2609,3626191
31637,72851643,2609,3626191
31638,72853146,2610,3626190
31639,72853164,2610,3626190
31640,72853416,2608,3626192
31641,72853461,2608,3626192
31642,72853614,2610,3626190
31643,72853641,2608,3626192
31644,72854136,2609,3626191
31645,72854163,2609,3626191
31646,72854316,2608,3626192
31647,72854361,2607,3626193
31648,72854613,2608,3626192
31649,72854631,2608,3626192
31650,72856134,2608,3626192
31651,72856143,2608,3626192
31652,72856314,2609,3626191
31653,72856341,2607,3626193
31654,72856413,2608,3626192
31655,72856431,2607,3626193
31656,72861345,2608,3626192
31657,72861354,2608,3626192
31658,72861435,2608,3626192
31659,72861453,2608,3626192
31660,72861534,2608,3626192
31661,72861543,2608,3626192
31662,72863145,2609,3626191
31663,72863154,2609,3626191
31664,72863415,2609,3626191
31665,72863451,2607,3626193
31666,72863514,2610,3626190
31667,72863541,2608,3626192
31668,72864135,2610,3626190
31669,72864153,2610,3626190
31670,72864315,2609,3626191
31671,72864351,2608,3626192
31672,72864513,2608,3626192
31673,72864531,2607,3626193
31674,72865134,2608,3626192
31675,72865143,2608,3626192
31676,72865314,2609,3626191
31677,72865341,2607,3626193
31678,72865413,2608,3626192
31679,72865431,2607,3626193
31680,73124568,2606,3626194
31681,73124586,2607,3626193
31682,73124658,2606,3626194
31683,73124685,2608,3626192
31684,73124856,2607,3626193
31685,73124865,2607,3626193
31686,73125468,2606,3626194
31687,73125486,2607,3626193
31688,73125648,2606,3626194
31689,73125684,2607,3626193
31690,73125846,2608,3626192
31691,73125864,2608,3626192
31692,73126458,2606,3626194
31693,73126485,2608,3626192
31694,73126548,2606,3626194
31695,73126584,2607,3626193
31696,73126845,2607,3626193
31697,73126854,2607,3626193
31698,73128456,2606,3626194
31699,73128465,2606,3626194
31700,73128546,2606,3626194
31701,73128564,2606,3626194
31702,73128645,2606,3626194
31703,73128654,2606,3626194
31704,73142568,2607,3626193
31705,73142586,2608,3626192
31706,73142658,2607,3626193
31707,73142685,2608,3626192
31708,73142856,2607,3626193
31709,73142865,2607,3626193
31710,73145268,2609,3626191
31711,73145286,2609,3626191
31712,73145628,2608,3626192
31713,73145682,2608,3626192
31714,73145826,2609,3626191
31715,73145862,2609,3626191
31716,73146258,2610,3626190
31717,73146285,2610,3626190
31718,73146528,2608,3626192
31719,73146582,2608,3626192
31720,73146825,2610,3626190
31721,73146852,2610,3626190
31722,73148256,2609,3626191
31723,73148265,2609,3626191
31724,73148526,2610,3626190
31725,73148562,2609,3626191
31726,73148625,2610,3626190
31727,73148652,2609,3626191
31728,73152468,2609,3626191
31729,73152486,2609,3626191
31730,73152648,2609,3626191
31731,73152684,2610,3626190
31732,73152846,2610,3626190
31733,73152864,2610,3626190
31734,73154268,2608,3626192
31735,73154286,2608,3626192
31736,73154628,2608,3626192
31737,73154682,2608,3626192
31738,73154826,2609,3626191
31739,73154862,2609,3626191
31740,73156248,2609,3626191
31741,73156284,2609,3626191
31742,73156428,2608,3626192
31743,73156482,2608,3626192
31744,73156824,2609,3626191
31745,73156842,2609,3626191
31746,73158246,2610,3626190
31747,73158264,2610,3626190
31748,73158426,2610,3626190
31749,73158462,2610,3626190
31750,73158624,2610,3626190
31751,73158642,2610,3626190
31752,73162458,2609,3626191
31753,73162485,2610,3626190
31754,73162548,2609,3626191
31755,73162584,2610,3626190
31756,73162845,2609,3626191
31757,73162854,2609,3626191
31758,73164258,2610,3626190
31759,73164285,2610,3626190
31760,73164528,2608,3626192
31761,73164582,2608,3626192
31762,73164825,2610,3626190
31763,73164852,2610,3626190
31764,73165248,2609,3626191
31765,73165284,2609,3626191
31766,73165428,2607,3626193
31767,73165482,2608,3626192
31768,73165824,2609,3626191
31769,73165842,2609,3626191
31770,73168245,2609,3626191
31771,73168254,2609,3626191
31772,73168425,2610,3626190
31773,73168452,2609,3626191
31774,73168524,2610,3626190
31775,73168542,2609,3626191
31776,73182456,2608,3626192
31777,73182465,2608,3626192
31778,73182546,2608,3626192
31779,73182564,2608,3626192
31780,73182645,2608,3626192
31781,73182654,2608,3626192
31782,73184256,2609,3626191
31783,73184265,2609,3626191
31784,73184526,2609,3626191
31785,73184562,2608,3626192
31786,73184625,2610,3626190
31787,73184652,2608,3626192
31788,73185246,2610,3626190
31789,73185264,2610,3626190
31790,73185426,2609,3626191
31791,73185462,2608,3626192
31792,73185624,2609,3626191
31793,73185642,2608,3626192
31794,73186245,2609,3626191
31795,73186254,2609,3626191
31796,73186425,2610,3626190
31797,73186452,2608,3626192
31798,73186524,2609,3626191
31799,73186542,2608,3626192
31800,73214568,2605,3626195
31801,73214586,2606,3626194
31802,73214658,2605,3626195
31803,73214685,2607,3626193
31804,73214856,2606,3626194
31805,73214865,2606,3626194
31806,73215468,2605,3626195
31807,73215486,2606,3626194
31808,73215648,2606,3626194
31809,73215684,2607,3626193
31810,73215846,2608,3626192
31811,73215864,2608,3626192
31812,73216458,2606,3626194
31813,73216485,2608,3626192
31814,73216548,2605,3626195
31815,73216584,2607,3626193
31816,73216845,2607,3626193
31817,73216854,2607,3626193
31818,73218456,2606,3626194
31819,73218465,2606,3626194
31820,73218546,2606,3626194
31821,73218564,2606,3626194
31822,73218645,2606,3626194
31823,73218654,2606,3626194
31824,73241568,2607,3626193
31825,73241586,2608,3626192
31826,73241658,2607,3626193
31827,73241685,2608,3626192
31828,73241856,2607,3626193
31829,73241865,2607,3626193
31830,73245168,2607,3626193
31831,73245186,2607,3626193
31832,73245618,2606,3626194
31833,73245681,2606,3626194
31834,73245816,2607,3626193
31835,73245861,2607,3626193
31836,73246158,2608,3626192
31837,73246185,2608,3626192
31838,73246518,2606,3626194
31839,73246581,2606,3626194
31840,73246815,2608,3626192
31841,73246851,2608,3626192
31842,73248156,2607,3626193
31843,73248165,2607,3626193
31844,73248516,2608,3626192
31845,73248561,2607,3626193
31846,73248615,2608,3626192
31847,73248651,2607,3626193
31848,73251468,2608,3626192
31849,73251486,2608,3626192
31850,73251648,2609,3626191
31851,73251684,2609,3626191
31852,73251846,2609,3626191
31853,73251864,2609,3626191
31854,73254168,2607,3626193
31855,73254186,2607,3626193
31856,73254618,2606,3626194
31857,73254681,2606,3626194
31858,73254816,2607,3626193
31859,73254861,2607,3626193
31860,73256148,2608,3626192
31861,73256184,2608,3626192
31862,73256418,2607,3626193
31863,73256481,2607,3626193
31864,73256814,2608,3626192
31865,73256841,2608,3626192
31866,73258146,2609,3626191
31867,73258164,2609,3626191
31868,73258416,2609,3626191
31869,73258461,2609,3626191
31870,73258614,2609,3626191
31871,73258641,2609,3626191
31872,73261458,2608,3626192
31873,73261485,2609,3626191
31874,73261548,2607,3626193
31875,73261584,2609,3626191
31876,73261845,2608,3626192
31877,73261854,2608,3626192
31878,73264158,2609,3626191
31879,73264185,2609,3626191
31880,73264518,2607,3626193
31881,73264581,2607,3626193
31882,73264815,2609,3626191
31883,73264851,2609,3626191
31884,73265148,2608,3626192
31885,73265184,2608,3626192
31886,73265418,2606,3626194
31887,73265481,2606,3626194
31888,73265814,2608,3626192
31889,73265841,2608,3626192
31890,73268145,2608,3626192
31891,73268154,2608,3626192
31892,73268415,2609,3626191
31893,73268451,2608,3626192
31894,73268514,2609,3626191
31895,73268541,2608,3626192
31896,73281456,2607,3626193
31897,73281465,2607,3626193
31898,73281546,2607,3626193
31899,73281564,2607,3626193
31900,73281645,2607,3626193
31901,73281654,2607,3626193
31902,73284156,2608,3626192
31903,73284165,2608,3626192
31904,73284516,2608,3626192
31905,73284561,2607,3626193
31906,73284615,2609,3626191
31907,73284651,2607,3626193
31908,73285146,2609,3626191
31909,73285164,2609,3626191
31910,73285416,2608,3626192
31911,73285461,2607,3626193
31912,73285614,2608,3626192
31913,73285641,2607,3626193
31914,73286145,2608,3626192
31915,73286154,2608,3626192
31916,73286415,2609,3626191
31917,73286451,2607,3626193
31918,73286514,2608,3626192
31919,73286541,2607,3626193
31920,73412568,2606,3626194
31921,73412586,2607,3626193
31922,73412658,2606,3626194
31923,73412685,2607,3626193
31924,73412856,2606,3626194
31925,73412865,2606,3626194
31926,73415268,2608,3626192
31927,73415286,2608,3626192
31928,73415628,2608,3626192
31929,73415682,2608,3626192
31930,73415826,2609,3626191
31931,73415862,2609,3626191
31932,73416258,2609,3626191
31933,73416285,2609,3626191
31934,73416528,2608,3626192
31935,73416582,2608,3626192
31936,73416825,2609,3626191
31937,73416852,2609,3626191
31938,73418256,2608,3626192
31939,73418265,2608,3626192
31940,73418526,2609,3626191
31941,73418562,2608,3626192
31942,73418625,2609,3626191
31943,73418652,2608,3626192
31944,73421568,2606,3626194
31945,73421586,2607,3626193
31946,73421658,2606,3626194
31947,73421685,2607,3626193
31948,73421856,2606,3626194
31949,73421865,2606,3626194
31950,73425168,2608,3626192
31951,73425186,2608,3626192
31952,73425618,2607,3626193
31953,73425681,2607,3626193
31954,73425816,2608,3626192
31955,73425861,2608,3626192
31956,73426158,2608,3626192
31957,73426185,2608,3626192
31958,73426518,2607,3626193
31959,73426581,2607,3626193
31960,73426815,2608,3626192
31961,73426851,2608,3626192
31962,73428156,2607,3626193
31963,73428165,2607,3626193
31964,73428516,2608,3626192
31965,73428561,2607,3626193
31966,73428615,2608,3626192
31967,73428651,2607,3626193
31968,73451268,2606,3626194
31969,73451286,2606,3626194
31970,73451628,2607,3626193
31971,73451682,2608,3626192
31972,73451826,2608,3626192
31973,73451862,2608,3626192
31974,73452168,2606,3626194
31975,73452186,2606,3626194
31976,73452618,2607,3626193
31977,73452681,2607,3626193
31978,73452816,2607,3626193
31979,73452861,2607,3626193
31980,73456128,2604,3626196
31981,73456182,2606,3626194
31982,73456218,2604,3626196
31983,73456281,2605,3626195
31984,73456812,2605,3626195
31985,73456821,2605,3626195
31986,73458126,2607,3626193
31987,73458162,2608,3626192
31988,73458216,2607,3626193
31989,73458261,2608,3626192
31990,73458612,2607,3626193
31991,73458621,2607,3626193
31992,73461258,2608,3626192
31993,73461285,2608,3626192
31994,73461528,2609,3626191
31995,73461582,2609,3626191
31996,73461825,2609,3626191
31997,73461852,2609,3626191
31998,73462158,2608,3626192
31999,73462185,2608,3626192
32000,73462518,2609,3626191
32001,73462581,2609,3626191
32002,73462815,2609,3626191
32003,73462851,2609,3626191
32004,73465128,2606,3626194
32005,73465182,2607,3626193
32006,73465218,2606,3626194
32007,73465281,2607,3626193
32008,73465812,2606,3626194
32009,73465821,2606,3626194
32010,73468125,2608,3626192
32011,73468152,2609,3626191
32012,73468215,2608,3626192
32013,73468251,2609,3626191
32014,73468512,2608,3626192
32015,73468521,2608,3626192
32016,73481256,2607,3626193
32017,73481265,2607,3626193
32018,73481526,2609,3626191
32019,73481562,2608,3626192
32020,73481625,2609,3626191
32021,73481652,2608,3626192
32022,73482156,2607,3626193
32023,73482165,2607,3626193
32024,73482516,2609,3626191
32025,73482561,2608,3626192
32026,73482615,2609,3626191
32027,73482651,2608,3626192
32028,73485126,2608,3626192
32029,73485162,2609,3626191
32030,73485216,2608,3626192
32031,73485261,2609,3626191
32032,73485612,2607,3626193
32033,73485621,2607,3626193
32034,73486125,2608,3626192
32035,73486152,2609,3626191
32036,73486215,2608,3626192
32037,73486251,2609,3626191
32038,73486512,2607,3626193
32039,73486521,2607,3626193
32040,73512468,2608,3626192
32041,73512486,2608,3626192
32042,73512648,2609,3626191
32043,73512684,2609,3626191
32044,73512846,2609,3626191
32045,73512864,2609,3626191
32046,73514268,2609,3626191
32047,73514286,2609,3626191
32048,73514628,2610,3626190
32049,73514682,2610,3626190
32050,73514826,2610,3626190
32051,73514862,2610,3626190
32052,73516248,2609,3626191
32053,73516284,2610,3626190
32054,73516428,2610,3626190
32055,73516482,2610,3626190
32056,73516824,2610,3626190
32057,73516842,2610,3626190
32058,73518246,2610,3626190
32059,73518264,2610,3626190
32060,73518426,2610,3626190
32061,73518462,2610,3626190
32062,73518624,2610,3626190
32063,73518642,2610,3626190
32064,73521468,2609,3626191
32065,73521486,2609,3626191
32066,73521648,2609,3626191
32067,73521684,2609,3626191
32068,73521846,2609,3626191
32069,73521864,2609,3626191
32070,73524168,2608,3626192
32071,73524186,2608,3626192
32072,73524618,2608,3626192
32073,73524681,2608,3626192
32074,73524816,2608,3626192
32075,73524861,2608,3626192
32076,73526148,2610,3626190
32077,73526184,2610,3626190
32078,73526418,2609,3626191
32079,73526481,2609,3626191
32080,73526814,2610,3626190
32081,73526841,2610,3626190
32082,73528146,2610,3626190
32083,73528164,2610,3626190
32084,73528416,2610,3626190
32085,73528461,2610,3626190
32086,73528614,2610,3626190
32087,73528641,2610,3626190
32088,73541268,2607,3626193
32089,73541286,2607,3626193
32090,73541628,2608,3626192
32091,73541682,2608,3626192
32092,73541826,2608,3626192
32093,73541862,2608,3626192
32094,73542168,2607,3626193
32095,73542186,2607,3626193
32096,73542618,2608,3626192
32097,73542681,2608,3626192
32098,73542816,2608,3626192
32099,73542861,2608,3626192
32100,73546128,2606,3626194
32101,73546182,2607,3626193
32102,73546218,2606,3626194
32103,73546281,2607,3626193
32104,73546812,2606,3626194
32105,73546821,2606,3626194
32106,73548126,2607,3626193
32107,73548162,2608,3626192
32108,73548216,2607,3626193
32109,73548261,2608,3626192
32110,73548612,2607,3626193
32111,73548621,2607,3626193
32112,73561248,2607,3626193
32113,73561284,2608,3626192
32114,73561428,2609,3626191
32115,73561482,2609,3626191
32116,73561824,2609,3626191
32117,73561842,2609,3626191
32118,73562148,2608,3626192
32119,73562184,2608,3626192
32120,73562418,2608,3626192
32121,73562481,2608,3626192
32122,73562814,2609,3626191
32123,73562841,2609,3626191
32124,73564128,2607,3626193
32125,73564182,2608,3626192
32126,73564218,2607,3626193
32127,73564281,2608,3626192
32128,73564812,2607,3626193
32129,73564821,2607,3626193
32130,73568124,2608,3626192
32131,73568142,2609,3626191
32132,73568214,2608,3626192
32133,73568241,2609,3626191
32134,73568412,2608,3626192
32135,73568421,2608,3626192
32136,73581246,2609,3626191
32137,73581264,2609,3626191
32138,73581426,2610,3626190
32139,73581462,2610,3626190
32140,73581624,2610,3626190
32141,73581642,2610,3626190
32142,73582146,2609,3626191
32143,73582164,2609,3626191
32144,73582416,2610,3626190
32145,73582461,2610,3626190
32146,73582614,2610,3626190
32147,73582641,2610,3626190
32148,73584126,2609,3626191
32149,73584162,2610,3626190
32150,73584216,2609,3626191
32151,73584261,2610,3626190
32152,73584612,2609,3626191
32153,73584621,2609,3626191
32154,73586124,2609,3626191
32155,73586142,2610,3626190
32156,73586214,2609,3626191
32157,73586241,2610,3626190
32158,73586412,2609,3626191
32159,73586421,2609,3626191
32160,73612458,2608,3626192
32161,73612485,2609,3626191
32162,73612548,2608,3626192
32163,73612584,2609,3626191
32164,73612845,2608,3626192
32165,73612854,2608,3626192
32166,73614258,2610,3626190
32167,73614285,2610,3626190
32168,73614528,2609,3626191
32169,73614582,2609,3626191
32170,73614825,2610,3626190
32171,73614852,2610,3626190
32172,73615248,2610,3626190
32173,73615284,2610,3626190
32174,73615428,2608,3626192
32175,73615482,2609,3626191
32176,73615824,2610,3626190
32177,73615842,2610,3626190
32178,73618245,2609,3626191
32179,73618254,2609,3626191
32180,73618425,2610,3626190
32181,73618452,2609,3626191
32182,73618524,2610,3626190
32183,73618542,2609,3626191
32184,73621458,2608,3626192
32185,73621485,2609,3626191
32186,73621548,2608,3626192
32187,73621584,2609,3626191
32188,73621845,2608,3626192
32189,73621854,2608,3626192
32190,73624158,2610,3626190
32191,73624185,2610,3626190
32192,73624518,2609,3626191
32193,73624581,2609,3626191
32194,73624815,2610,3626190
32195,73624851,2610,3626190
32196,73625148,2609,3626191
32197,73625184,2610,3626190
32198,73625418,2608,3626192
32199,73625481,2608,3626192
32200,73625814,2610,3626190
32201,73625841,2610,3626190
32202,73628145,2609,3626191
32203,73628154,2609,3626191
32204,73628415,2610,3626190
32205,73628451,2609,3626191
32206,73628514,2610,3626190
32207,73628541,2609,3626191
32208,73641258,2609,3626191
32209,73641285,2609,3626191
32210,73641528,2610,3626190
32211,73641582,2610,3626190
32212,73641825,2610,3626190
32213,73641852,2610,3626190
32214,73642158,2609,3626191
32215,73642185,2609,3626191
32216,73642518,2610,3626190
32217,73642581,2610,3626190
32218,73642815,2610,3626190
32219,73642851,2610,3626190
32220,73645128,2607,3626193
32221,73645182,2608,3626192
32222,73645218,2607,3626193
32223,73645281,2608,3626192
32224,73645812,2607,3626193
32225,73645821,2607,3626193
32226,73648125,2609,3626191
32227,73648152,2610,3626190
32228,73648215,2609,3626191
32229,73648251,2610,3626190
32230,73648512,2609,3626191
32231,73648521,2609,3626191
32232,73651248,2608,3626192
32233,73651284,2608,3626192
32234,73651428,2609,3626191
32235,73651482,2609,3626191
32236,73651824,2609,3626191
32237,73651842,2609,3626191
32238,73652148,2608,3626192
32239,73652184,2608,3626192
32240,73652418,2609,3626191
32241,73652481,2609,3626191
32242,73652814,2609,3626191
32243,73652841,2609,3626191
32244,73654128,2606,3626194
32245,73654182,2607,3626193
32246,73654218,2606,3626194
32247,73654281,2607,3626193
32248,73654812,2606,3626194
32249,73654821,2606,3626194
32250,73658124,2608,3626192
32251,73658142,2609,3626191
32252,73658214,2608,3626192
32253,73658241,2609,3626191
32254,73658412,2608,3626192
32255,73658421,2608,3626192
32256,73681245,2608,3626192
32257,73681254,2608,3626192
32258,73681425,2610,3626190
32259,73681452,2609,3626191
32260,73681524,2610,3626190
32261,73681542,2609,3626191
32262,73682145,2608,3626192
32263,73682154,2608,3626192
32264,73682415,2610,3626190
32265,73682451,2609,3626191
32266,73682514,2610,3626190
32267,73682541,2609,3626191
32268,73684125,2609,3626191
32269,73684152,2610,3626190
32270,73684215,2609,3626191
32271,73684251,2610,3626190
32272,73684512,2608,3626192
32273,73684521,2608,3626192
32274,73685124,2609,3626191
32275,73685142,2610,3626190
32276,73685214,2609,3626191
32277,73685241,2610,3626190
32278,73685412,2608,3626192
32279,73685421,2608,3626192
32280,73812456,2607,3626193
32281,73812465,2607,3626193
32282,73812546,2607,3626193
32283,73812564,2607,3626193
32284,73812645,2607,3626193
