class_id,pattern,lex_rank,representative,representative_rank,class_size
2219,17584326,4070,17584326,4070,8
2220,17584362,4071,17584362,4071,8
2221,17584623,4072,17584623,4072,8
2222,17584632,4073,17584632,4073,8
2036,17586234,4074,16783524,3466,8
2091,17586243,4075,16873524,3586,8
2223,17586324,4076,17586324,4076,8
2224,17586342,4077,17586342,4077,8
2225,17586423,4078,17586423,4078,8
2226,17586432,4079,17586432,4079,8
1095,17623458,4080,14567328,1742,4
1101,17623485,4081,14568327,1748,8
1117,17623548,4082,14576328,1766,8
1141,17623584,4083,14586327,1790,8
1123,17623845,4084,14578326,1772,8
1147,17623854,4085,14587326,1796,8
1190,17624358,4086,14657328,1862,4
1196,17624385,4087,14658327,1868,8
1292,17624538,4088,14756328,1982,8
1392,17624583,4089,14856327,2102,8
1298,17624835,4090,14758326,1988,8
1398,17624853,4091,14857326,2108,8
1214,17625348,4092,14675328,1886,8
1238,17625384,4093,14685327,1910,8
1315,17625438,4094,14765328,2006,8
1416,17625483,4095,14865327,2126,8
1339,17625834,4096,14785326,2030,8
1440,17625843,4097,14875326,2150,8
1220,17628345,4098,14678325,1892,8
1244,17628354,4099,14687325,1916,8
1321,17628435,4100,14768325,2012,8
1422,17628453,4101,14867325,2132,8
1345,17628534,4102,14786325,2036,8
1446,17628543,4103,14876325,2156,8
1117,17632458,4104,14576328,1766,8
1547,17632485,4105,15468327,2468,8
1561,17632548,4106,15476328,2486,4
1585,17632584,4107,15486327,2510,8
1567,17632845,4108,15478326,2492,8
1591,17632854,4109,15487326,2516,8
1292,17634258,4110,14756328,1982,8
1901,17634285,4111,16458327,3188,8
2156,17634528,4112,17456328,3902,4
2227,17634582,4113,17634582,4113,8
2160,17634825,4114,17458326,3908,8
2228,17634852,4115,17634852,4115,8
1698,17635248,4116,15746328,2702,8
1927,17635284,4117,16485327,3230,8
2168,17635428,4118,17465328,3926,8
2229,17635482,4119,17635482,4119,8
2180,17635824,4120,17485326,3950,8
2230,17635842,4121,17635842,4121,8
1915,17638245,4122,16478325,3212,8
1933,17638254,4123,16487325,3236,8
2172,17638425,4124,17468325,3932,8
2231,17638452,4125,17638452,4125,8
2184,17638524,4126,17486325,3956,8
2232,17638542,4127,17638542,4127,8
1214,17642358,4128,14675328,1886,8
1620,17642385,4129,15648327,2588,8
1698,17642538,4130,15746328,2702,8
1779,17642583,4131,15846327,2822,8
1704,17642835,4132,15748326,2708,8
1785,17642853,4133,15847326,2828,8
1315,17643258,4134,14765328,2006,8
1956,17643285,4135,16548327,3308,8
2168,17643528,4136,17465328,3926,8
2233,17643582,4137,17643582,4137,8
2200,17643825,4138,17548326,4028,8
2234,17643852,4139,17643852,4139,8
2008,17645238,4140,16745328,3422,4
2066,17645283,4141,16845327,3542,8
2235,17645328,4142,17645328,4142,2
2236,17645382,4143,17645382,4143,8
2237,17645823,4144,17645823,4144,8
2238,17645832,4145,17645832,4145,8
2014,17648235,4146,16748325,3428,8
2071,17648253,4147,16847325,3548,8
2239,17648325,4148,17648325,4148,4
2240,17648352,4149,17648352,4149,8
2241,17648523,4150,17648523,4150,8
2242,17648532,4151,17648532,4151,8
1637,17652348,4152,15674328,2606,4
1660,17652384,4153,15684327,2630,8
1720,17652438,4154,15764328,2726,8
1799,17652483,4155,15864327,2846,8
1741,17652834,4156,15784326,2750,8
1818,17652843,4157,15874326,2870,8
1720,17653248,4158,15764328,2726,8
1981,17653284,4159,16584327,3350,8
2208,17653428,4160,17564328,4046,4
2243,17653482,4161,17653482,4161,8
2219,17653824,4162,17584326,4070,8
2244,17653842,4163,17653842,4163,8
2024,17654238,4164,16754328,3446,4
2080,17654283,4165,16854327,3566,8
2245,17654328,4166,17654328,4166,2
2246,17654382,4167,17654382,4167,8
2247,17654823,4168,17654823,4168,8
2248,17654832,4169,17654832,4169,8
2039,17658234,4170,16784325,3470,8
2093,17658243,4171,16874325,3590,8
2249,17658324,4172,17658324,4172,8
2250,17658342,4173,17658342,4173,8
2251,17658423,4174,17658423,4174,8
2252,17658432,4175,17658432,4175,8
1643,17682345,4176,15678324,2612,8
1666,17682354,4177,15687324,2636,8
1726,17682435,4178,15768324,2732,8
1805,17682453,4179,15867324,2852,8
1747,17682534,4180,15786324,2756,8
1824,17682543,4181,15876324,2876,8
1970,17683245,4182,16578324,3332,8
1987,17683254,4183,16587324,3356,8
2212,17683425,4184,17568324,4052,8
2253,17683452,4185,17683452,4185,8
2223,17683524,4186,17586324,4076,8
2254,17683542,4187,17683542,4187,8
2030,17684235,4188,16758324,3452,8
2085,17684253,4189,16857324,3572,8
2249,17684325,4190,17658324,4172,8
2255,17684352,4191,17684352,4191,8
2256,17684523,4192,17684523,4192,8
2257,17684532,4193,17684532,4193,8
2045,17685234,4194,16785324,3476,8
2098,17685243,4195,16875324,3596,8
2258,17685324,4196,17685324,4196,4
2259,17685342,4197,17685342,4197,8
2260,17685423,4198,17685423,4198,8
2261,17685432,4199,17685432,4199,8
1097,17823456,4200,14567823,1744,8
1103,17823465,4201,14568723,1750,8
1119,17823546,4202,14576823,1768,8
1143,17823564,4203,14586723,1792,8
1125,17823645,4204,14578623,1774,8
1149,17823654,4205,14587623,1798,8
1192,17824356,4206,14657823,1864,8
1198,17824365,4207,14658723,1870,8
1294,17824536,4208,14756823,1984,8
1394,17824563,4209,14856723,2104,8
1300,17824635,4210,14758623,1990,8
1400,17824653,4211,14857623,2110,8
1216,17825346,4212,14675823,1888,8
1240,17825364,4213,14685723,1912,8
1317,17825436,4214,14765823,2008,8
1418,17825463,4215,14865723,2128,8
1341,17825634,4216,14785623,2032,8
1442,17825643,4217,14875623,2152,8
1222,17826345,4218,14678523,1894,8
1246,17826354,4219,14687523,1918,8
1323,17826435,4220,14768523,2014,8
1424,17826453,4221,14867523,2134,8
1347,17826534,4222,14786523,2038,8
1448,17826543,4223,14876523,2158,8
1543,17832456,4224,15467823,2464,8
1549,17832465,4225,15468723,2470,8
1563,17832546,4226,15476823,2488,8
1587,17832564,4227,15486723,2512,8
1569,17832645,4228,15478623,2494,8
1593,17832654,4229,15487623,2518,8
1897,17834256,4230,16457823,3184,8
1903,17834265,4231,16458723,3190,8
2158,17834526,4232,17456823,3904,8
2262,17834562,4233,17834562,4233,8
2162,17834625,4234,17458623,3910,8
2263,17834652,4235,17834652,4235,8
1911,17835246,4236,16475823,3208,8
1929,17835264,4237,16485723,3232,8
2170,17835426,4238,17465823,3928,8
2264,17835462,4239,17835462,4239,8
2182,17835624,4240,17485623,3952,8
2265,17835642,4241,17835642,4241,8
1917,17836245,4242,16478523,3214,8
1935,17836254,4243,16487523,3238,8
2174,17836425,4244,17468523,3934,8
2266,17836452,4245,17836452,4245,8
2186,17836524,4246,17486523,3958,8
2267,17836542,4247,17836542,4247,8
1616,17842356,4248,15647823,2584,8
1622,17842365,4249,15648723,2590,8
1700,17842536,4250,15746823,2704,8
1781,17842563,4251,15846723,2824,8
1706,17842635,4252,15748623,2710,8
1787,17842653,4253,15847623,2830,8
1952,17843256,4254,16547823,3304,8
1958,17843265,4255,16548723,3310,8
2198,17843526,4256,17546823,4024,8
2268,17843562,4257,17843562,4257,8
2202,17843625,4258,17548623,4030,8
2269,17843652,4259,17843652,4259,8
2010,17845236,4260,16745823,3424,8
2068,17845263,4261,16845723,3544,8
2237,17845326,4262,17645823,4144,8
2270,17845362,4263,17845362,4263,8
2271,17845623,4264,17845623,4264,4
2272,17845632,4265,17845632,4265,8
2016,17846235,4266,16748523,3430,8
2073,17846253,4267,16847523,3550,8
2241,17846325,4268,17648523,4150,8
2273,17846352,4269,17846352,4269,8
2274,17846523,4270,17846523,4270,4
2275,17846532,4271,17846532,4271,8
1639,17852346,4272,15674823,2608,8
1662,17852364,4273,15684723,2632,8
1722,17852436,4274,15764823,2728,8
1801,17852463,4275,15864723,2848,8
1743,17852634,4276,15784623,2752,8
1820,17852643,4277,15874623,2872,8
1966,17853246,4278,16574823,3328,8
1983,17853264,4279,16584723,3352,8
2210,17853426,4280,17564823,4048,8
2276,17853462,4281,17853462,4281,8
2221,17853624,4282,17584623,4072,8
2277,17853642,4283,17853642,4283,8
2026,17854236,4284,16754823,3448,8
2082,17854263,4285,16854723,3568,8
2247,17854326,4286,17654823,4168,8
2278,17854362,4287,17854362,4287,8
2279,17854623,4288,17854623,4288,4
2280,17854632,4289,17854632,4289,8
2041,17856234,4290,16784523,3472,8
2095,17856243,4291,16874523,3592,8
2256,17856324,4292,17684523,4192,8
2281,17856342,4293,17856342,4293,8
2282,17856423,4294,17856423,4294,8
2283,17856432,4295,17856432,4295,8
1645,17862345,4296,15678423,2614,8
1668,17862354,4297,15687423,2638,8
1728,17862435,4298,15768423,2734,8
1807,17862453,4299,15867423,2854,8
1749,17862534,4300,15786423,2758,8
1826,17862543,4301,15876423,2878,8
1972,17863245,4302,16578423,3334,8
1989,17863254,4303,16587423,3358,8
2214,17863425,4304,17568423,4054,8
2284,17863452,4305,17863452,4305,8
2225,17863524,4306,17586423,4078,8
2285,17863542,4307,17863542,4307,8
2032,17864235,4308,16758423,3454,8
2087,17864253,4309,16857423,3574,8
2251,17864325,4310,17658423,4174,8
2286,17864352,4311,17864352,4311,8
2282,17864523,4312,17856423,4294,8
2287,17864532,4313,17864532,4313,8
2047,17865234,4314,16785423,3478,8
2100,17865243,4315,16875423,3598,8
2260,17865324,4316,17685423,4198,8
2288,17865342,4317,17865342,4317,8
2289,17865423,4318,17865423,4318,4
2290,17865432,4319,17865432,4319,8
445,18234567,4320,13456782,873,8
447,18234576,4321,13456872,875,8
451,18234657,4322,13457682,879,8
457,18234675,4323,13458672,885,8
453,18234756,4324,13457862,881,8
459,18234765,4325,13458762,887,8
465,18235467,4326,13465782,897,8
467,18235476,4327,13465872,899,8
489,18235647,4328,13475682,921,8
513,18235674,4329,13485672,945,8
491,18235746,4330,13475862,923,8
515,18235764,4331,13485762,947,8
471,18236457,4332,13467582,903,8
477,18236475,4333,13468572,909,8
495,18236547,4334,13476582,927,8
519,18236574,4335,13486572,951,8
501,18236745,4336,13478562,933,8
525,18236754,4337,13487562,957,8
473,18237456,4338,13467852,905,8
479,18237465,4339,13468752,911,8
497,18237546,4340,13476852,929,8
521,18237564,4341,13486752,953,8
503,18237645,4342,13478652,935,8
527,18237654,4343,13487652,959,8
545,18243567,4344,13546782,993,8
547,18243576,4345,13546872,995,8
551,18243657,4346,13547682,999,8
557,18243675,4347,13548672,1005,8
553,18243756,4348,13547862,1001,8
559,18243765,4349,13548762,1007,8
652,18245367,4350,13645782,1113,8
654,18245376,4351,13645872,1115,8
765,18245637,4352,13745682,1233,8
884,18245673,4353,13845672,1353,8
767,18245736,4354,13745862,1235,8
886,18245763,4355,13845762,1355,8
658,18246357,4356,13647582,1119,8
664,18246375,4357,13648572,1125,8
771,18246537,4358,13746582,1239,8
890,18246573,4359,13846572,1359,8
777,18246735,4360,13748562,1245,8
896,18246753,4361,13847562,1365,8
660,18247356,4362,13647852,1121,8
666,18247365,4363,13648752,1127,8
773,18247536,4364,13746852,1241,8
892,18247563,4365,13846752,1361,8
779,18247635,4366,13748652,1247,8
898,18247653,4367,13847652,1367,8
565,18253467,4368,13564782,1017,8
567,18253476,4369,13564872,1019,8
589,18253647,4370,13574682,1041,8
613,18253674,4371,13584672,1065,8
591,18253746,4372,13574862,1043,8
615,18253764,4373,13584762,1067,8
672,18254367,4374,13654782,1137,8
674,18254376,4375,13654872,1139,8
788,18254637,4376,13754682,1257,8
908,18254673,4377,13854672,1377,8
790,18254736,4378,13754862,1259,8
910,18254763,4379,13854762,1379,8
696,18256347,4380,13674582,1161,8
720,18256374,4381,13684572,1185,8
812,18256437,4382,13764582,1281,8
932,18256473,4383,13864572,1401,8
836,18256734,4384,13784562,1305,8
956,18256743,4385,13874562,1425,8
698,18257346,4386,13674852,1163,8
722,18257364,4387,13684752,1187,8
814,18257436,4388,13764852,1283,8
934,18257463,4389,13864752,1403,8
838,18257634,4390,13784652,1307,8
958,18257643,4391,13874652,1427,8
571,18263457,4392,13567482,1023,8
577,18263475,4393,13568472,1029,8
595,18263547,4394,13576482,1047,8
619,18263574,4395,13586472,1071,8
601,18263745,4396,13578462,1053,8
625,18263754,4397,13587462,1077,8
678,18264357,4398,13657482,1143,8
684,18264375,4399,13658472,1149,8
794,18264537,4400,13756482,1263,8
914,18264573,4401,13856472,1383,8
800,18264735,4402,13758462,1269,8
920,18264753,4403,13857462,1389,8
702,18265347,4404,13675482,1167,8
726,18265374,4405,13685472,1191,8
818,18265437,4406,13765482,1287,8
938,18265473,4407,13865472,1407,8
842,18265734,4408,13785462,1311,8
962,18265743,4409,13875462,1431,8
708,18267345,4410,13678452,1173,8
732,18267354,4411,13687452,1197,8
824,18267435,4412,13768452,1293,8
944,18267453,4413,13867452,1413,8
848,18267534,4414,13786452,1317,8
968,18267543,4415,13876452,1437,8
573,18273456,4416,13567842,1025,8
579,18273465,4417,13568742,1031,8
597,18273546,4418,13576842,1049,8
621,18273564,4419,13586742,1073,8
603,18273645,4420,13578642,1055,8
627,18273654,4421,13587642,1079,8
680,18274356,4422,13657842,1145,8
686,18274365,4423,13658742,1151,8
796,18274536,4424,13756842,1265,8
916,18274563,4425,13856742,1385,8
802,18274635,4426,13758642,1271,8
922,18274653,4427,13857642,1391,8
704,18275346,4428,13675842,1169,8
728,18275364,4429,13685742,1193,8
820,18275436,4430,13765842,1289,8
940,18275463,4431,13865742,1409,8
844,18275634,4432,13785642,1313,8
964,18275643,4433,13875642,1433,8
710,18276345,4434,13678542,1175,8
734,18276354,4435,13687542,1199,8
826,18276435,4436,13768542,1295,8
946,18276453,4437,13867542,1415,8
850,18276534,4438,13786542,1319,8
970,18276543,4439,13876542,1439,8
981,18324567,4440,14356782,1593,8
983,18324576,4441,14356872,1595,8
986,18324657,4442,14357682,1599,8
992,18324675,4443,14358672,1605,8
988,18324756,4444,14357862,1601,8
994,18324765,4445,14358762,1607,8
998,18325467,4446,14365782,1617,8
1000,18325476,4447,14365872,1619,8
1020,18325647,4448,14375682,1641,8
1044,18325674,4449,14385672,1665,8
1022,18325746,4450,14375862,1643,8
1046,18325764,4451,14385762,1667,8
1004,18326457,4452,14367582,1623,8
1010,18326475,4453,14368572,1629,8
1026,18326547,4454,14376582,1647,8
1050,18326574,4455,14386572,1671,8
1032,18326745,4456,14378562,1653,8
1056,18326754,4457,14387562,1677,8
1006,18327456,4458,14367852,1625,8
1012,18327465,4459,14368752,1631,8
1028,18327546,4460,14376852,1649,8
1052,18327564,4461,14386752,1673,8
1034,18327645,4462,14378652,1655,8
1058,18327654,4463,14387652,1679,8
1451,18342567,4464,15346782,2313,8
1453,18342576,4465,15346872,2315,8
1455,18342657,4466,15347682,2319,8
1461,18342675,4467,15348672,2325,8
1457,18342756,4468,15347862,2321,8
1463,18342765,4469,15348762,2327,8
1828,18345267,4470,16345782,3033,8
1830,18345276,4471,16345872,3035,8
2103,18345627,4472,17345682,3753,8
2291,18345672,4473,18345672,4473,4
2105,18345726,4474,17345862,3755,8
2292,18345762,4475,18345762,4475,4
1832,18346257,4476,16347582,3039,8
1837,18346275,4477,16348572,3045,8
2107,18346527,4478,17346582,3759,8
2293,18346572,4479,18346572,4479,4
2110,18346725,4480,17348562,3765,8
2294,18346752,4481,18346752,4481,8
1834,18347256,4482,16347852,3041,8
1839,18347265,4483,16348752,3047,8
2109,18347526,4484,17346852,3761,8
2294,18347562,4485,18346752,4481,8
2112,18347625,4486,17348652,3767,8
2295,18347652,4487,18347652,4487,4
1467,18352467,4488,15364782,2337,8
1469,18352476,4489,15364872,2339,8
1486,18352647,4490,15374682,2361,8
1506,18352674,4491,15384672,2385,8
1488,18352746,4492,15374862,2363,8
1508,18352764,4493,15384762,2387,8
1840,18354267,4494,16354782,3057,8
1842,18354276,4495,16354872,3059,8
2114,18354627,4496,17354682,3777,8
2296,18354672,4497,18354672,4497,4
2116,18354726,4498,17354862,3779,8
2297,18354762,4499,18354762,4499,4
1853,18356247,4500,16374582,3081,8
1867,18356274,4501,16384572,3105,8
2125,18356427,4502,17364582,3801,8
2298,18356472,4503,18356472,4503,8
2135,18356724,4504,17384562,3825,8
2299,18356742,4505,18356742,4505,8
1855,18357246,4506,16374852,3083,8
1869,18357264,4507,16384752,3107,8
2126,18357426,4508,17364852,3803,8
2300,18357462,4509,18357462,4509,8
2136,18357624,4510,17384652,3827,8
2301,18357642,4511,18357642,4511,8
1471,18362457,4512,15367482,2343,8
1477,18362475,4513,15368472,2349,8
1492,18362547,4514,15376482,2367,8
1512,18362574,4515,15386472,2391,8
1498,18362745,4516,15378462,2373,8
1518,18362754,4517,15387462,2397,8
1844,18364257,4518,16357482,3063,8
1850,18364275,4519,16358472,3069,8
2118,18364527,4520,17356482,3783,8
2298,18364572,4521,18356472,4503,8
2122,18364725,4522,17358462,3789,8
2300,18364752,4523,18357462,4509,8
1857,18365247,4524,16375482,3087,8
1872,18365274,4525,16385472,3111,8
2128,18365427,4526,17365482,3807,8
2302,18365472,4527,18365472,4527,4
2137,18365724,4528,17385462,3831,8
2303,18365742,4529,18365742,4529,8
1863,18367245,4530,16378452,3093,8
1877,18367254,4531,16387452,3117,8
2132,18367425,4532,17368452,3813,8
2304,18367452,4533,18367452,4533,4
2140,18367524,4534,17386452,3837,8
2305,18367542,4535,18367542,4535,8
1473,18372456,4536,15367842,2345,8
1479,18372465,4537,15368742,2351,8
1494,18372546,4538,15376842,2369,8
1514,18372564,4539,15386742,2393,8
1500,18372645,4540,15378642,2375,8
1520,18372654,4541,15387642,2399,8
1846,18374256,4542,16357842,3065,8
1852,18374265,4543,16358742,3071,8
2120,18374526,4544,17356842,3785,8
2299,18374562,4545,18356742,4505,8
2124,18374625,4546,17358642,3791,8
2301,18374652,4547,18357642,4511,8
1859,18375246,4548,16375842,3089,8
1874,18375264,4549,16385742,3113,8
2130,18375426,4550,17365842,3809,8
2303,18375462,4551,18365742,4529,8
2139,18375624,4552,17385642,3833,8
2306,18375642,4553,18375642,4553,4
1865,18376245,4554,16378542,3095,8
1879,18376254,4555,16387542,3119,8
2134,18376425,4556,17368542,3815,8
2305,18376452,4557,18367542,4535,8
2142,18376524,4558,17386542,3839,8
2307,18376542,4559,18376542,4559,4
1074,18423567,4560,14536782,1713,8
1076,18423576,4561,14536872,1715,8
1078,18423657,4562,14537682,1719,8
1084,18423675,4563,14538672,1725,8
1080,18423756,4564,14537862,1721,8
1086,18423765,4565,14538762,1727,8
1168,18425367,4566,14635782,1833,8
1170,18425376,4567,14635872,1835,8
1265,18425637,4568,14735682,1953,8
1363,18425673,4569,14835672,2073,8
1267,18425736,4570,14735862,1955,8
1365,18425763,4571,14835762,2075,8
1173,18426357,4572,14637582,1839,8
1179,18426375,4573,14638572,1845,8
1271,18426537,4574,14736582,1959,8
1369,18426573,4575,14836572,2079,8
1277,18426735,4576,14738562,1965,8
1375,18426753,4577,14837562,2085,8
1175,18427356,4578,14637852,1841,8
1181,18427365,4579,14638752,1847,8
1273,18427536,4580,14736852,1961,8
1371,18427563,4581,14836752,2081,8
1279,18427635,4582,14738652,1967,8
1377,18427653,4583,14837652,2087,8
1522,18432567,4584,15436782,2433,8
1524,18432576,4585,15436872,2435,8
1526,18432657,4586,15437682,2439,8
1532,18432675,4587,15438672,2445,8
1528,18432756,4588,15437862,2441,8
1534,18432765,4589,15438762,2447,8
1880,18435267,4590,16435782,3153,8
1882,18435276,4591,16435872,3155,8
2143,18435627,4592,17435682,3873,8
2308,18435672,4593,18435672,4593,4
2145,18435726,4594,17435862,3875,8
2309,18435762,4595,18435762,4595,4
1884,18436257,4596,16437582,3159,8
1889,18436275,4597,16438572,3165,8
2147,18436527,4598,17436582,3879,8
2310,18436572,4599,18436572,4599,4
2150,18436725,4600,17438562,3885,8
2311,18436752,4601,18436752,4601,8
1886,18437256,4602,16437852,3161,8
1891,18437265,4603,16438752,3167,8
2149,18437526,4604,17436852,3881,8
2311,18437562,4605,18436752,4601,8
2152,18437625,4606,17438652,3887,8
2312,18437652,4607,18437652,4607,4
1595,18452367,4608,15634782,2553,8
1597,18452376,4609,15634872,2555,8
1672,18452637,4610,15734682,2673,8
1754,18452673,4611,15834672,2793,8
1674,18452736,4612,15734862,2675,8
1756,18452763,4613,15834762,2795,8
1937,18453267,4614,16534782,3273,8
1939,18453276,4615,16534872,3275,8
2188,18453627,4616,17534682,3993,8
2313,18453672,4617,18453672,4617,8
2189,18453726,4618,17534862,3995,8
2314,18453762,4619,18453762,4619,8
1992,18456237,4620,16734582,3393,8
2050,18456273,4621,16834572,3513,8
