rank,pattern,contains_12,avoids_12
997,13547286,2435843,476565757
998,13547628,2425564,476576036
999,13547682,2420352,476581248
1000,13547826,2431604,476569996
1001,13547862,2425668,476575932
1002,13548267,2431874,476569726
1003,13548276,2431039,476570561
1004,13548627,2435486,476566114
1005,13548672,2425668,476575932
1006,13548726,2431400,476570200
1007,13548762,2420867,476580733
1008,13562478,2430471,476571129
1009,13562487,2430471,476571129
1010,13562748,2435826,476565774
1011,13562784,2435693,476565907
1012,13562847,2440463,476561137
1013,13562874,2436174,476565426
1014,13564278,2430106,476571494
1015,13564287,2430106,476571494
1016,13564728,2434278,476567322
1017,13564782,2429742,476571858
1018,13564827,2435677,476565923
1019,13564872,2429961,476571639
1020,13567248,2430691,476570909
1021,13567284,2430823,476570777
1022,13567428,2430558,476571042
1023,13567482,2430512,476571088
1024,13567824,2425261,476576339
1025,13567842,2425160,476576440
1026,13568247,2440668,476560932
1027,13568274,2440794,476560806
1028,13568427,2441056,476560544
1029,13568472,2439330,476562270
1030,13568724,2430499,476571101
1031,13568742,2430461,476571139
1032,13572468,2439601,476561999
1033,13572486,2444428,476557172
1034,13572648,2444264,476557336
1035,13572684,2445133,476556467
1036,13572846,2440506,476561094
1037,13572864,2445068,476556532
1038,13574268,2443995,476557605
1039,13574286,2444637,476556963
1040,13574628,2434826,476566774
1041,13574682,2433835,476567765
1042,13574826,2445049,476556551
1043,13574862,2438736,476562864
1044,13576248,2435657,476565943
1045,13576284,2436036,476565564
1046,13576428,2434833,476566767
1047,13576482,2434649,476566951
1048,13576824,2430294,476571306
1049,13576842,2430257,476571343
1050,13578246,2435502,476566098
1051,13578264,2440583,476561017
1052,13578426,2440295,476561305
1053,13578462,2434929,476566671
1054,13578624,2434910,476566690
1055,13578642,2434656,476566944
1056,13582467,2440433,476561167
1057,13582476,2440426,476561174
1058,13582647,2445725,476555875
1059,13582674,2441585,476560015
1060,13582746,2445448,476556152
1061,13582764,2440634,476560966
1062,13584267,2441042,476560558
1063,13584276,2440832,476560768
1064,13584627,2444855,476556745
1065,13584672,2438739,476562861
1066,13584726,2444549,476557051
1067,13584762,2434744,476566856
1068,13586247,2445283,476556317
1069,13586274,2444897,476556703
1070,13586427,2445067,476556533
1071,13586472,2443643,476557957
1072,13586724,2434905,476566695
1073,13586742,2434657,476566943
1074,13587246,2440398,476561202
1075,13587264,2440885,476560715
1076,13587426,2441442,476560158
1077,13587462,2439141,476562459
1078,13587624,2430880,476570720
1079,13587642,2430237,476571363
1080,13624578,2433751,476567849
1081,13624587,2433751,476567849
1082,13624758,2442407,476559193
1083,13624785,2440030,476561570
1084,13624857,2443741,476557859
1085,13624875,2438942,476562658
1086,13625478,2429227,476572373
1087,13625487,2429227,476572373
1088,13625748,2443230,476558370
1089,13625784,2439703,476561897
1090,13625847,2443458,476558142
1091,13625874,2440161,476561439
1092,13627458,2439460,476562140
1093,13627485,2444013,476557587
1094,13627548,2439336,476562264
1095,13627584,2444226,476557374
1096,13627845,2435819,476565781
1097,13627854,2435855,476565745
1098,13628457,2440049,476561551
1099,13628475,2444881,476556719
1100,13628547,2440977,476560623
1101,13628574,2444110,476557490
1102,13628745,2436147,476565453
1103,13628754,2435923,476565677
1104,13642578,2438444,476563156
1105,13642587,2438444,476563156
1106,13642758,2443230,476558370
1107,13642785,2440491,476561109
1108,13642857,2444396,476557204
1109,13642875,2439389,476562211
1110,13645278,2430303,476571297
1111,13645287,2430303,476571297
1112,13645728,2434583,476567017
1113,13645782,2429844,476571756
1114,13645827,2435900,476565700
1115,13645872,2429979,476571621
1116,13647258,2444156,476557444
1117,13647285,2445137,476556463
1118,13647528,2434832,476566768
1119,13647582,2433829,476567771
1120,13647825,2440665,476560935
1121,13647852,2438935,476562665
1122,13648257,2445730,476555870
1123,13648275,2444762,476556838
1124,13648527,2444846,476556754
1125,13648572,2439033,476562567
1126,13648725,2440560,476561040
1127,13648752,2434723,476566877
1128,13652478,2434050,476567550
1129,13652487,2434050,476567550
1130,13652748,2440653,476560947
1131,13652784,2436864,476564736
1132,13652847,2441379,476560221
1133,13652874,2436563,476565037
1134,13654278,2425170,476576430
1135,13654287,2425170,476576430
1136,13654728,2425948,476575652
1137,13654782,2420871,476580729
1138,13654827,2430475,476571125
1139,13654872,2420867,476580733
1140,13657248,2435945,476565655
1141,13657284,2436036,476565564
1142,13657428,2435041,476566559
1143,13657482,2434639,476566961
1144,13657824,2430798,476570802
1145,13657842,2430463,476571137
1146,13658247,2441161,476560439
1147,13658274,2441003,476560597
1148,13658427,2440945,476560655
1149,13658472,2435030,476566570
1150,13658724,2430805,476570795
1151,13658742,2430542,476571058
1152,13672458,2435795,476565805
1153,13672485,2441439,476560161
1154,13672548,2436010,476565590
1155,13672584,2441554,476560046
1156,13672845,2436079,476565521
1157,13672854,2436391,476565209
1158,13674258,2440502,476561098
1159,13674285,2441573,476560027
1160,13674528,2430922,476570678
1161,13674582,2430753,476570847
1162,13674825,2441525,476560075
1163,13674852,2435607,476565993
1164,13675248,2436019,476565581
1165,13675284,2437418,476564182
1166,13675428,2430846,476570754
1167,13675482,2430576,476571024
1168,13675824,2435703,476565897
1169,13675842,2434856,476566744
1170,13678245,2430689,476570911
1171,13678254,2430998,476570602
1172,13678425,2435211,476566389
1173,13678452,2425870,476575730
1174,13678524,2430610,476570990
1175,13678542,2425874,476575726
1176,13682457,2440658,476560942
1177,13682475,2445358,476556242
1178,13682547,2441151,476560449
1179,13682574,2445344,476556256
1180,13682745,2441277,476560323
1181,13682754,2441164,476560436
1182,13684257,2445287,476556313
1183,13684275,2446140,476555460
1184,13684527,2441077,476560523
1185,13684572,2435621,476565979
1186,13684725,2444837,476556763
1187,13684752,2439513,476562087
1188,13685247,2445470,476556130
1189,13685274,2445838,476555762
1190,13685427,2440860,476560740
1191,13685472,2439260,476562340
1192,13685724,2435674,476565926
1193,13685742,2434436,476567164
1194,13687245,2431904,476569696
1195,13687254,2431934,476569666
1196,13687425,2436315,476565285
1197,13687452,2430666,476570934
1198,13687524,2435136,476566464
1199,13687542,2430446,476571154
1200,13724568,2434507,476567093
1201,13724586,2440086,476561514
1202,13724658,2435168,476566432
1203,13724685,2444396,476557204
1204,13724856,2440194,476561406
1205,13724865,2440314,476561286
1206,13725468,2434783,476566817
1207,13725486,2439469,476562131
1208,13725648,2435462,476566138
1209,13725684,2440722,476560878
1210,13725846,2444290,476557310
1211,13725864,2444005,476557595
1212,13726458,2435173,476566427
1213,13726485,2444374,476557226
1214,13726548,2429384,476572216
1215,13726584,2440014,476561586
1216,13726845,2440035,476561565
1217,13726854,2439423,476562177
1218,13728456,2434758,476566842
1219,13728465,2436022,476565578
1220,13728546,2436040,476565560
1221,13728564,2435260,476566340
1222,13728645,2435488,476566112
1223,13728654,2434846,476566754
1224,13742568,2439795,476561805
1225,13742586,2444798,476556802
1226,13742658,2440148,476561452
1227,13742685,2445627,476555973
1228,13742856,2440948,476560652
1229,13742865,2441217,476560383
1230,13745268,2440429,476561171
1231,13745286,2441150,476560450
1232,13745628,2430784,476570816
1233,13745682,2430840,476570760
1234,13745826,2442044,476559556
1235,13745862,2439330,476562270
1236,13746258,2444359,476557241
1237,13746285,2446239,476555361
1238,13746528,2435262,476566338
1239,13746582,2434674,476566926
1240,13746825,2445678,476555922
1241,13746852,2443646,476557954
1242,13748256,2441558,476560042
1243,13748265,2441819,476559781
1244,13748526,2445060,476556540
1245,13748562,2435133,476566467
1246,13748625,2445450,476556150
1247,13748652,2439356,476562244
1248,13752468,2443995,476557605
1249,13752486,2444796,476556804
1250,13752648,2443959,476557641
1251,13752684,2446235,476555365
1252,13752846,2446112,476555488
1253,13752864,2445525,476556075
1254,13754268,2440373,476561227
1255,13754286,2440428,476561172
1256,13754628,2435458,476566142
1257,13754682,2434674,476566926
1258,13754826,2440791,476560809
1259,13754862,2435055,476566545
1260,13756248,2435616,476565984
1261,13756284,2437390,476564210
1262,13756428,2430631,476570969
1263,13756482,2430280,476571320
1264,13756824,2435800,476565800
1265,13756842,2435067,476566533
1266,13758246,2445074,476556526
1267,13758264,2445158,476556442
1268,13758426,2445641,476555959
1269,13758462,2439427,476562173
1270,13758624,2435471,476566129
1271,13758642,2434448,476567152
1272,13762458,2436462,476565138
1273,13762485,2441952,476559648
1274,13762548,2435648,476565952
1275,13762584,2441546,476560054
1276,13762845,2437198,476564402
1277,13762854,2437109,476564491
1278,13764258,2440095,476561505
1279,13764285,2441546,476560054
1280,13764528,2430855,476570745
1281,13764582,2430584,476571016
1282,13764825,2441436,476560164
1283,13764852,2439243,476562357
1284,13765248,2434800,476566800
1285,13765284,2436536,476565064
1286,13765428,2424817,476576783
1287,13765482,2420873,476580727
1288,13765824,2431217,476570383
1289,13765842,2430349,476571251
1290,13768245,2431927,476569673
1291,13768254,2431942,476569658
1292,13768425,2436315,476565285
1293,13768452,2430668,476570932
1294,13768524,2435123,476566477
1295,13768542,2430240,476571360
1296,13782456,2431063,476570537
1297,13782465,2431891,476569709
1298,13782546,2431883,476569717
1299,13782564,2431692,476569908
1300,13782645,2431902,476569698
1301,13782654,2431078,476570522
1302,13784256,2436090,476565510
1303,13784265,2436516,476565084
1304,13784526,2436395,476565205
1305,13784562,2425873,476575727
1306,13784625,2440270,476561330
1307,13784652,2431066,476570534
1308,13785246,2440585,476561015
1309,13785264,2440359,476561241
1310,13785426,2436421,476565179
1311,13785462,2431074,476570526
1312,13785624,2430568,476571032
1313,13785642,2425566,476576034
1314,13786245,2431457,476570143
1315,13786254,2431612,476569988
1316,13786425,2435519,476566081
1317,13786452,2426076,476575524
1318,13786524,2430819,476570781
1319,13786542,2425357,476576243
1320,13824567,2429433,476572167
1321,13824576,2430381,476571219
1322,13824657,2430250,476571350
1323,13824675,2434685,476566915
1324,13824756,2434698,476566902
1325,13824765,2430168,476571432
1326,13825467,2430240,476571360
1327,13825476,2430145,476571455
1328,13825647,2435466,476566134
1329,13825674,2430793,476570807
1330,13825746,2435242,476566358
1331,13825764,2435271,476566329
1332,13826457,2435239,476566361
1333,13826475,2435035,476566565
1334,13826547,2430055,476571545
1335,13826574,2435370,476566230
1336,13826745,2430373,476571227
1337,13826754,2430366,476571234
1338,13827456,2430450,476571150
1339,13827465,2434474,476567126
1340,13827546,2434469,476567131
1341,13827564,2429854,476571746
1342,13827645,2430061,476571539
1343,13827654,2424612,476576988
1344,13842567,2434761,476566839
1345,13842576,2435483,476566117
1346,13842657,2435460,476566140
1347,13842675,2436283,476565317
1348,13842756,2436283,476565317
1349,13842765,2435170,476566430
1350,13845267,2436085,476565515
1351,13845276,2436423,476565177
1352,13845627,2435435,476566165
1353,13845672,2425272,476576328
1354,13845726,2440890,476560710
1355,13845762,2430886,476570714
1356,13846257,2444849,476556751
1357,13846275,2445654,476555946
1358,13846527,2436723,476564877
1359,13846572,2430675,476570925
1360,13846725,2440964,476560636
1361,13846752,2435073,476566527
1362,13847256,2441442,476560158
1363,13847265,2440273,476561327
1364,13847526,2445077,476556523
1365,13847562,2434863,476566737
1366,13847625,2441068,476560532
1367,13847652,2430561,476571039
1368,13852467,2440053,476561547
1369,13852476,2440249,476561351
1370,13852647,2444837,476556763
1371,13852674,2441427,476560173
1372,13852746,2444836,476556764
1373,13852764,2441505,476560095
1374,13854267,2436375,476565225
1375,13854276,2436373,476565227
1376,13854627,2436723,476564877
1377,13854672,2430881,476570719
1378,13854726,2441081,476560519
1379,13854762,2430953,476570647
1380,13856247,2441073,476560527
1381,13856274,2440793,476560807
1382,13856427,2436717,476564883
1383,13856472,2435462,476566138
1384,13856724,2430499,476571101
1385,13856742,2425974,476575626
1386,13857246,2444561,476557039
1387,13857264,2445042,476556558
1388,13857426,2444840,476556760
1389,13857462,2434828,476566772
1390,13857624,2435671,476565929
1391,13857642,2434264,476567336
1392,13862457,2441046,476560554
1393,13862475,2445432,476556168
1394,13862547,2440943,476560657
1395,13862574,2445666,476555934
1396,13862745,2440540,476561060
1397,13862754,2440649,476560951
1398,13864257,2445061,476556539
1399,13864275,2445042,476556558
1400,13864527,2436717,476564883
1401,13864572,2435281,476566319
1402,13864725,2444844,476556756
1403,13864752,2434840,476566760
1404,13865247,2440880,476560720
1405,13865274,2442044,476559556
1406,13865427,2435407,476566193
1407,13865472,2430792,476570808
1408,13865724,2435894,476565706
1409,13865742,2434575,476567025
1410,13867245,2431412,476570188
1411,13867254,2431618,476569982
1412,13867425,2435496,476566104
1413,13867452,2425557,476576043
1414,13867524,2430688,476570912
1415,13867542,2425456,476576144
1416,13872456,2431195,476570405
1417,13872465,2431918,476569682
1418,13872546,2431887,476569713
1419,13872564,2431897,476569703
1420,13872645,2431879,476569721
1421,13872654,2430571,476571029
1422,13874256,2436078,476565522
1423,13874265,2436484,476565116
1424,13874526,2436397,476565203
1425,13874562,2425879,476575721
1426,13874625,2440062,476561538
1427,13874652,2430845,476570755
1428,13875246,2440359,476561241
1429,13875264,2440042,476561558
1430,13875426,2436073,476565527
1431,13875462,2430659,476570941
1432,13875624,2430672,476570928
1433,13875642,2425460,476576140
1434,13876245,2431204,476570396
1435,13876254,2430982,476570618
1436,13876425,2434772,476566828
1437,13876452,2425358,476576242
1438,13876524,2429846,476571754
1439,13876542,2420018,476581582
