class_id,representative,lex_rank,class_size,avoid_9,avoid_10,avoid_11,avoid_12,avoid_13,avoid_14
2127,17365428,3806,4,362815,3626193,39832504,476570811,6161282773,
2128,17365482,3807,8,362815,3626193,39832501,476570419,,
2129,17365824,3808,8,362815,3626191,39832313,476560031,,
2130,17365842,3809,8,362815,3626191,39832320,476560761,,
2131,17368425,3812,4,362815,3626190,39832226,476555513,,
2132,17368452,3813,8,362815,3626191,39832322,476560979,,
2133,17368524,3814,8,362815,3626190,39832234,476556338,,
2134,17368542,3815,8,362815,3626191,39832326,476561366,,
2135,17384562,3825,8,362815,3626193,39832508,476571126,,
2136,17384652,3827,8,362815,3626192,39832410,476565552,6161053002,
2137,17385462,3831,8,362815,3626192,39832407,476565269,,
2138,17385624,3832,4,362815,3626191,39832325,476561267,,
2139,17385642,3833,8,362815,3626192,39832414,476565955,,
2140,17386452,3837,8,362815,3626192,39832410,476565562,,
2141,17386524,3838,4,362815,3626191,39832319,476560649,,
2142,17386542,3839,8,362815,3626192,39832417,476566253,,
2143,17435682,3873,8,362815,3626193,39832500,476570297,,
2144,17435826,3874,4,362815,3626192,39832393,476563767,,
2145,17435862,3875,8,362815,3626192,39832406,476565154,6161029556,
2146,17436528,3878,2,362815,3626193,39832501,476570447,,
2147,17436582,3879,8,362815,3626193,39832499,476570230,,
2148,17436825,3880,8,362815,3626191,39832309,476559607,,
2149,17436852,3881,8,362815,3626191,39832319,476560669,,
2150,17438562,3885,8,362815,3626192,39832406,476565132,,
2151,17438625,3886,4,362815,3626191,39832310,476559713,6160791100,
2152,17438652,3887,8,362815,3626192,39832408,476565344,,
2153,17453682,3897,8,362815,3626192,39832416,476566094,6161081420,
2154,17453826,3898,8,362815,3626192,39832407,476565145,,
2155,17453862,3899,8,362815,3626192,39832407,476565208,,
2156,17456328,3902,4,362815,3626195,39832684,476580315,,
2157,17456382,3903,8,362815,3626194,39832591,476575189,,
2158,17456823,3904,8,362815,3626194,39832594,476575538,6161473113,
2159,17456832,3905,8,362815,3626194,39832594,476575537,,
2160,17458326,3908,8,362815,3626192,39832398,476564279,6160974609,
2161,17458362,3909,8,362815,3626191,39832317,476560490,,
2162,17458623,3910,8,362815,3626192,39832425,476567045,,
2163,17458632,3911,8,362815,3626192,39832425,476567054,,
2164,17463528,3920,4,362815,3626192,39832432,476567810,,
2165,17463582,3921,8,362815,3626192,39832418,476566343,,
2166,17463825,3922,8,362815,3626190,39832231,476556053,6160660639,
2167,17463852,3923,8,362815,3626190,39832240,476557011,,
2168,17465328,3926,8,362815,3626193,39832512,476571594,,
2169,17465382,3927,8,362815,3626192,39832421,476566608,,
2170,17465823,3928,8,362815,3626193,39832505,476570817,,
2171,17465832,3929,8,362815,3626193,39832505,476570823,,
2172,17468325,3932,8,362815,3626191,39832319,476560635,,
2173,17468352,3933,8,362815,3626190,39832249,476557886,,
2174,17468523,3934,8,362815,3626191,39832339,476562640,6160963403,
2175,17468532,3935,8,362815,3626191,39832339,476562663,,
2176,17483526,3944,8,362815,3626190,39832236,476556523,6160686481,
2177,17483562,3945,8,362815,3626191,39832326,476561386,6160892639,
2178,17483625,3946,8,362815,3626190,39832238,476556751,6160701357,
2179,17483652,3947,8,362815,3626191,39832325,476561265,,
2180,17485326,3950,8,362815,3626191,39832323,476561034,,
2181,17485362,3951,8,362815,3626190,39832245,476557494,,
2182,17485623,3952,8,362815,3626193,39832509,476571286,,
2183,17485632,3953,8,362815,3626193,39832509,476571282,6161308297,
2184,17486325,3956,8,362815,3626191,39832319,476560708,,
2185,17486352,3957,8,362815,3626190,39832253,476558320,,
2186,17486523,3958,8,362815,3626192,39832424,476566947,,
2187,17486532,3959,8,362815,3626192,39832424,476566977,,
2188,17534682,3993,8,362815,3626192,39832418,476566315,,
2189,17534862,3995,8,362815,3626192,39832410,476565496,6161046850,
2190,17536482,3999,8,362815,3626192,39832418,476566355,,
2191,17536842,4001,8,362815,3626190,39832242,476557179,,
2192,17538462,4005,8,362815,3626190,39832239,476556889,,
2193,17538642,4007,8,362815,3626191,39832332,476561978,,
2194,17543682,4017,8,362815,3626193,39832503,476570623,,
2195,17543826,4018,4,362815,3626193,39832502,476570492,,
2196,17543862,4019,8,362815,3626193,39832502,476570491,,
2197,17546382,4023,8,362815,3626192,39832424,476566894,,
2198,17546823,4024,8,362815,3626193,39832507,476571015,,
2199,17546832,4025,8,362815,3626193,39832507,476571017,,
2200,17548326,4028,8,362815,3626192,39832410,476565496,6161046754,
2201,17548362,4029,8,362815,3626192,39832409,476565430,6161044797,
2202,17548623,4030,8,362815,3626193,39832503,476570639,,
2203,17548632,4031,8,362815,3626193,39832503,476570659,,
2204,17563428,4040,2,362815,3626195,39832693,476581265,,
2205,17563482,4041,8,362815,3626194,39832595,476575627,,
2206,17563824,4042,8,362815,3626192,39832408,476565312,,
2207,17563842,4043,8,362815,3626192,39832418,476566375,,
2208,17564328,4046,4,362815,3626195,39832694,476581384,,
2209,17564382,4047,8,362815,3626194,39832596,476575718,,
2210,17564823,4048,8,362815,3626194,39832595,476575598,,
2211,17564832,4049,8,362815,3626194,39832595,476575633,,
2212,17568324,4052,8,362815,3626194,39832594,476575457,6161464173,
2213,17568342,4053,8,362815,3626194,39832602,476576327,,
2214,17568423,4054,8,362815,3626194,39832602,476576303,,
2215,17568432,4055,8,362815,3626194,39832602,476576350,,
2216,17583462,4065,8,362815,3626191,39832332,476561990,,
2217,17583624,4066,4,362815,3626191,39832328,476561537,,
2218,17583642,4067,8,362815,3626191,39832334,476562203,,
2219,17584326,4070,8,362815,3626192,39832419,476566417,,
2220,17584362,4071,8,362815,3626191,39832328,476561577,6160903472,
2221,17584623,4072,8,362815,3626192,39832426,476567178,,
2222,17584632,4073,8,362815,3626192,39832427,476567294,,
2223,17586324,4076,8,362815,3626194,39832594,476575504,6161469713,
2224,17586342,4077,8,362815,3626194,39832604,476576554,,
2225,17586423,4078,8,362815,3626194,39832604,476576536,,
2226,17586432,4079,8,362815,3626194,39832606,476576768,,
2227,17634582,4113,8,362815,3626194,39832592,476575290,6161456154,
2228,17634852,4115,8,362815,3626192,39832405,476565107,,
2229,17635482,4119,8,362815,3626193,39832502,476570524,,
2230,17635842,4121,8,362815,3626191,39832326,476561370,6160890924,
2231,17638452,4125,8,362815,3626192,39832415,476566077,,
2232,17638542,4127,8,362815,3626192,39832403,476564929,,
2233,17643582,4137,8,362815,3626193,39832500,476570341,,
2234,17643852,4139,8,362815,3626192,39832407,476565291,,
2235,17645328,4142,2,362815,3626195,39832690,476580978,,
2236,17645382,4143,8,362815,3626194,39832596,476575720,,
2237,17645823,4144,8,362815,3626194,39832593,476575415,,
2238,17645832,4145,8,362815,3626194,39832593,476575421,6161465587,
2239,17648325,4148,4,362815,3626192,39832410,476565515,6161048990,
2240,17648352,4149,8,362815,3626191,39832332,476561980,,
2241,17648523,4150,8,362815,3626192,39832428,476567372,,
2242,17648532,4151,8,362815,3626192,39832429,476567486,,
2243,17653482,4161,8,362815,3626194,39832597,476575838,,
2244,17653842,4163,8,362815,3626192,39832423,476566890,,
2245,17654328,4166,2,362815,3626197,39832878,476591421,,
2246,17654382,4167,8,362815,3626195,39832695,476581478,,
2247,17654823,4168,8,362815,3626195,39832685,476580431,6161677830,
2248,17654832,4169,8,362815,3626195,39832688,476580745,6161697090,
2249,17658324,4172,8,362815,3626195,39832679,476579754,,
2250,17658342,4173,8,362815,3626195,39832684,476580336,6161672628,
2251,17658423,4174,8,362815,3626195,39832684,476580340,,
2252,17658432,4175,8,362815,3626195,39832688,476580763,6161699216,
2253,17683452,4185,8,362815,3626195,39832691,476581026,6161712229,
2254,17683542,4187,8,362815,3626194,39832594,476575540,,
2255,17684352,4191,8,362815,3626194,39832594,476575539,6161473672,
2256,17684523,4192,8,362815,3626195,39832691,476581052,,
2257,17684532,4193,8,362815,3626195,39832691,476581047,,
2258,17685324,4196,4,362815,3626194,39832606,476576671,6161536121,
2259,17685342,4197,8,362815,3626195,39832692,476581146,,
2260,17685423,4198,8,362815,3626195,39832691,476581042,,
2261,17685432,4199,8,362815,3626195,39832696,476581590,,
2262,17834562,4233,8,362815,3626196,39832781,476585844,,
2263,17834652,4235,8,362815,3626194,39832596,476575755,6161486833,
2264,17835462,4239,8,362815,3626194,39832599,476576067,6161505775,
2265,17835642,4241,8,362815,3626193,39832513,476571674,,
2266,17836452,4245,8,362815,3626193,39832513,476571665,,
2267,17836542,4247,8,362815,3626194,39832592,476575377,,
2268,17843562,4257,8,362815,3626194,39832596,476575755,6161486786,
2269,17843652,4259,8,362815,3626194,39832594,476575570,,
2270,17845362,4263,8,362815,3626193,39832513,476571663,,
2271,17845623,4264,4,362815,3626196,39832781,476585862,6161915870,
2272,17845632,4265,8,362815,3626196,39832781,476585853,6161914843,
2273,17846352,4269,8,362815,3626193,39832517,476572100,,
2274,17846523,4270,4,362815,3626194,39832602,476576375,,
2275,17846532,4271,8,362815,3626194,39832602,476576401,,
2276,17853462,4281,8,362815,3626193,39832513,476571662,6161329288,
2277,17853642,4283,8,362815,3626193,39832517,476572110,,
2278,17854362,4287,8,362815,3626194,39832592,476575360,,
2279,17854623,4288,4,362815,3626194,39832602,476576380,6161524801,
2280,17854632,4289,8,362815,3626194,39832602,476576398,,
2281,17856342,4293,8,362815,3626196,39832786,476586380,,
2282,17856423,4294,8,362815,3626196,39832781,476585859,,
2283,17856432,4295,8,362815,3626196,39832783,476586077,,
2284,17863452,4305,8,362815,3626196,39832781,476585831,,
2285,17863542,4307,8,362815,3626194,39832606,476576750,6161545151,
2286,17864352,4311,8,362815,3626194,39832606,476576734,6161543375,
2287,17864532,4313,8,362815,3626196,39832781,476585869,,
2288,17865342,4317,8,362815,3626196,39832781,476585852,,
2289,17865423,4318,4,362815,3626196,39832780,476585764,,
2290,17865432,4319,8,362815,3626196,39832787,476586499,,
2291,18345672,4473,4,362815,3626196,39832781,476585856,,
2292,18345762,4475,4,362815,3626194,39832600,476576118,6161506078,
2293,18346572,4479,4,362815,3626194,39832597,476575841,6161491066,
2294,18346752,4481,8,362815,3626193,39832505,476570862,,
2295,18347652,4487,4,362815,3626194,39832590,476575117,,
2296,18354672,4497,4,362815,3626194,39832597,476575841,6161491065,
2297,18354762,4499,4,362815,3626194,39832595,476575636,6161478913,
2298,18356472,4503,8,362815,3626192,39832421,476566663,,
2299,18356742,4505,8,362815,3626193,39832509,476571264,6161306245,
2300,18357462,4509,8,362815,3626192,39832422,476566791,,
2301,18357642,4511,8,362815,3626192,39832418,476566363,,
2302,18365472,4527,4,362815,3626194,39832587,476574826,,
2303,18365742,4529,8,362815,3626192,39832416,476566164,,
2304,18367452,4533,4,362815,3626193,39832503,476570686,,
2305,18367542,4535,8,362815,3626193,39832504,476570741,,
2306,18375642,4553,4,362815,3626193,39832506,476570946,,
2307,18376542,4559,4,362815,3626194,39832600,476576141,,
2308,18435672,4593,4,362815,3626194,39832600,476576118,6161506184,
2309,18435762,4595,4,362815,3626194,39832586,476574746,,
2310,18436572,4599,4,362815,3626194,39832595,476575636,6161478898,
2311,18436752,4601,8,362815,3626193,39832499,476570249,,
2312,18437652,4607,4,362815,3626194,39832590,476575119,,
2313,18453672,4617,8,362815,3626193,39832505,476570847,6161280716,
2314,18453762,4619,8,362815,3626193,39832499,476570234,,
2315,18456372,4623,8,362815,3626193,39832509,476571253,,
2316,18456732,4625,8,362815,3626196,39832781,476585843,,
2317,18457362,4629,8,362815,3626191,39832336,476562391,,
2318,18457632,4631,8,362815,3626194,39832596,476575758,,
2319,18463572,4641,8,362815,3626192,39832422,476566768,6161124968,
2320,18463752,4643,8,362815,3626191,39832334,476562205,,
2321,18465372,4647,8,362815,3626192,39832416,476566147,6161087467,
2322,18465732,4649,8,362815,3626194,39832599,476576069,,
2323,18467352,4653,8,362815,3626192,39832426,476567215,,
2324,18467532,4655,8,362815,3626193,39832513,476571684,,
2325,18473562,4665,8,362815,3626191,39832336,476562392,,
2326,18473652,4667,8,362815,3626192,39832414,476566024,,
2327,18475362,4671,8,362815,3626190,39832250,476557999,,
2328,18475632,4673,8,362815,3626193,39832513,476571676,,
2329,18476352,4677,8,362815,3626191,39832339,476562711,,
2330,18476532,4679,8,362815,3626194,39832594,476575601,,
2331,18543672,4737,4,362815,3626194,39832590,476575109,,
2332,18543762,4739,4,362815,3626194,39832590,476575111,,
2333,18546372,4743,8,362815,3626192,39832418,476566349,,
2334,18546732,4745,8,362815,3626194,39832596,476575756,,
2335,18547362,4749,8,362815,3626192,39832414,476566006,,
2336,18547632,4751,8,362815,3626194,39832594,476575578,,
2337,18563472,4761,4,362815,3626193,39832503,476570662,,
2338,18563742,4763,8,362815,3626192,39832426,476567208,,
2339,18564372,4767,8,362815,3626193,39832504,476570713,,
2340,18564732,4769,8,362815,3626193,39832513,476571690,,
2341,18567342,4773,8,362815,3626196,39832782,476585958,,
2342,18567432,4775,8,362815,3626196,39832781,476585870,,
2343,18573642,4787,4,362815,3626191,39832345,476563327,,
2344,18574362,4791,8,362815,3626191,39832339,476562712,,
2345,18574632,4793,8,362815,3626193,39832521,476572516,,
2346,18576342,4797,8,362815,3626194,39832606,476576766,,
2347,18576432,4799,8,362815,3626194,39832608,476576981,,
2348,18645372,4863,4,362815,3626193,39832506,476570907,6161282429,
2349,18645732,4865,8,362815,3626193,39832513,476571664,,
2350,18647352,4869,4,362815,3626191,39832342,476563003,,
2351,18647532,4871,8,362815,3626193,39832519,476572315,,
2352,18654372,4887,4,362815,3626194,39832597,476575817,6161488779,
2353,18654732,4889,8,362815,3626194,39832593,476575480,6161472611,
2354,18657342,4893,8,362815,3626194,39832606,476576755,,
2355,18657432,4895,8,362815,3626194,39832607,476576892,,
2356,18674532,4913,8,362815,3626196,39832784,476586178,,
2357,18675342,4917,4,362815,3626196,39832782,476585977,,
2358,18675432,4919,8,362815,3626196,39832786,476586394,,
2359,18745632,4985,4,362815,3626196,39832781,476585851,,
2360,18746532,4991,4,362815,3626194,39832603,476576521,,
2361,18754632,5009,4,362815,3626194,39832603,476576504,,
2362,18756432,5015,8,362815,3626196,39832784,476586182,,
2363,23145786,5763,8,362815,3626195,39832699,476581919,6161769343,
2364,23146785,5769,16,362815,3626195,39832696,476581561,,
2365,23146857,5770,16,362815,3626194,39832616,476577752,,
2366,23146875,5771,16,362815,3626194,39832614,476577555,,
2367,23147685,5775,16,362815,3626194,39832614,476577557,,
2368,23147856,5776,8,362815,3626195,39832697,476581660,,
2369,23147865,5777,16,362815,3626195,39832698,476581756,,
2370,23148675,5781,8,362815,3626195,39832700,476581951,,
2371,23154786,5787,8,362815,3626195,39832699,476581919,6161769487,
2372,23156784,5793,16,362815,3626196,39832776,476585313,,
2373,23156847,5794,16,362815,3626193,39832517,476572026,6161348950,
2374,23156874,5795,16,362815,3626195,39832686,476580520,6161681970,
2375,23157486,5797,16,362815,3626193,39832515,476571886,,
2376,23157684,5799,16,362815,3626195,39832688,476580715,,
2377,23157846,5800,16,362815,3626194,39832599,476576038,6161502442,
2378,23157864,5801,16,362815,3626194,39832602,476576319,,
2379,23158467,5802,16,362815,3626193,39832517,476572082,,
2380,23158476,5803,16,362815,3626194,39832599,476576122,,
2381,23158647,5804,16,362815,3626192,39832432,476567726,,
2382,23158674,5805,16,362815,3626194,39832602,476576321,,
2383,23158746,5806,16,362815,3626193,39832517,476572026,6161348666,
2384,23158764,5807,16,362815,3626195,39832684,476580390,,
2385,23165784,5817,16,362815,3626195,39832686,476580520,6161682067,
2386,23165847,5818,16,362815,3626194,39832599,476576074,,
2387,23165874,5819,16,362815,3626195,39832685,476580424,6161676912,
2388,23167485,5821,16,362815,3626194,39832599,476575994,,
2389,23167584,5823,16,362815,3626194,39832602,476576291,,
2390,23167845,5824,16,362815,3626196,39832776,476585269,6161875750,
2391,23167854,5825,16,362815,3626196,39832776,476585269,6161875637,
2392,23168475,5827,8,362815,3626193,39832515,476571839,,
2393,23168547,5828,16,362815,3626193,39832517,476572038,,
2394,23168574,5829,16,362815,3626194,39832604,476576516,6161529549,
2395,23168745,5830,16,362815,3626195,39832687,476580574,6161682864,
2396,23168754,5831,16,362815,3626195,39832687,476580602,,
2397,23175684,5841,16,362815,3626194,39832602,476576265,,
2398,23175846,5842,8,362815,3626193,39832515,476571842,,
2399,23175864,5843,16,362815,3626194,39832604,476576516,6161529389,
2400,23176584,5847,16,362815,3626195,39832684,476580361,,
2401,23176845,5848,16,362815,3626195,39832687,476580574,6161682740,
2402,23176854,5849,16,362815,3626195,39832687,476580626,6161688879,
2403,23178564,5853,16,362815,3626196,39832777,476585412,,
2404,23178645,5854,8,362815,3626196,39832776,476585245,,
2405,23178654,5855,16,362815,3626196,39832776,476585341,,
2406,23185674,5865,8,362815,3626196,39832777,476585357,,
2407,23185764,5867,8,362815,3626194,39832606,476576724,,
2408,23186574,5871,8,362815,3626194,39832606,476576671,6161536016,
2409,23186754,5873,16,362815,3626196,39832777,476585415,,
2410,23416785,5889,4,362815,3626196,39832776,476585270,,
2411,23416857,5890,8,362815,3626195,39832691,476580998,,
2412,23416875,5891,8,362815,3626195,39832691,476580986,6161707713,
2413,23417586,5893,8,362815,3626195,39832691,476580996,6161708907,
2414,23417685,5895,8,362815,3626195,39832691,476580984,,
2415,23417856,5896,8,362815,3626196,39832776,476585279,,
2416,23417865,5897,8,362815,3626196,39832776,476585286,,
2417,23418567,5898,4,362815,3626196,39832776,476585274,,
2418,23418576,5899,8,362815,3626195,39832691,476580990,,
2419,23418657,5900,8,362815,3626195,39832691,476580986,6161707486,
2420,23418675,5901,8,362815,3626196,39832777,476585389,,
2421,23418756,5902,8,362815,3626196,39832776,476585280,,
2422,23456817,5914,8,362815,3626194,39832607,476576871,,
2423,23457186,5917,8,362815,3626193,39832514,476571737,6161332031,
2424,23457816,5920,8,362815,3626194,39832596,476575740,6161484947,
2425,23458167,5922,8,362815,3626194,39832593,476575425,,
2426,23458176,5923,8,362815,3626194,39832596,476575737,,
2427,23458617,5924,8,362815,3626193,39832516,476571952,,
2428,23458716,5926,8,362815,3626194,39832594,476575539,6161473073,
2429,23461785,5931,8,362815,3626193,39832506,476570907,6161281792,
2430,23461857,5932,8,362815,3626192,39832422,476566724,,
2431,23461875,5933,8,362815,3626193,39832504,476570720,6161272081,
2432,23465817,5938,8,362815,3626194,39832599,476576055,,
2433,23467185,5941,8,362815,3626193,39832503,476570608,,
2434,23467815,5944,8,362815,3626194,39832596,476575683,,
2435,23468157,5946,8,362815,3626192,39832414,476565901,,
2436,23468175,5947,8,362815,3626192,39832414,476565889,,
2437,23468517,5948,8,362815,3626192,39832421,476566625,,
2438,23468715,5950,8,362815,3626194,39832587,476574768,,
2439,23471586,5953,8,362815,3626192,39832416,476566107,6161083459,
2440,23471685,5955,8,362815,3626192,39832416,476566084,,
2441,23471856,5956,8,362815,3626193,39832502,476570483,,
2442,23471865,5957,8,362815,3626193,39832502,476570481,,
2443,23475186,5959,8,362815,3626192,39832420,476566531,,
2444,23475816,5962,8,362815,3626192,39832421,476566637,,
2445,23476185,5965,8,362815,3626193,39832495,476569787,,
2446,23476815,5968,8,362815,3626194,39832587,476574759,,
2447,23478156,5970,8,362815,3626194,39832585,476574544,6161409805,
2448,23478165,5971,8,362815,3626194,39832585,476574544,6161409742,
2449,23478516,5972,8,362815,3626193,39832499,476570197,,
2450,23478615,5974,8,362815,3626194,39832587,476574738,6161420715,
2451,23481567,5976,4,362815,3626194,39832593,476575341,,
2452,23481576,5977,8,362815,3626194,39832587,476574744,,
2453,23481657,5978,8,362815,3626194,39832587,476574745,6161421810,
2454,23481675,5979,8,362815,3626194,39832590,476575039,6161438642,
2455,23481756,5980,8,362815,3626194,39832590,476575039,6161438671,
2456,23481765,5981,8,362815,3626194,39832596,476575722,,
2457,23485167,5982,8,362815,3626193,39832505,476570794,6161274500,
2458,23485176,5983,8,362815,3626193,39832499,476570209,,
2459,23485617,5984,8,362815,3626193,39832503,476570625,,
2460,23485716,5986,8,362815,3626192,39832418,476566310,6161094729,
2461,23486157,5988,8,362815,3626192,39832411,476565575,6161049786,
2462,23486175,5989,8,362815,3626192,39832414,476565877,,
2463,23486517,5990,8,362815,3626193,39832500,476570309,,
2464,23486715,5992,8,362815,3626194,39832587,476574748,,
2465,23487156,5994,8,362815,3626194,39832585,476574526,,
2466,23487165,5995,8,362815,3626194,39832587,476574752,,
2467,23487516,5996,8,362815,3626193,39832503,476570600,6161263612,
2468,23487615,5998,8,362815,3626194,39832594,476575453,,
2469,23516847,6010,8,362815,3626191,39832328,476561548,,
2470,23516874,6011,8,362815,3626193,39832499,476570190,6161239264,
2471,23517486,6013,8,362815,3626191,39832333,476562025,,
2472,23517684,6015,8,362815,3626193,39832499,476570190,6161239274,
2473,23517846,6016,8,362815,3626192,39832413,476565825,,
2474,23517864,6017,8,362815,3626193,39832499,476570165,,
2475,23518467,6018,4,362815,3626192,39832408,476565391,,
2476,23518476,6019,8,362815,3626192,39832408,476565406,,
2477,23518647,6020,8,362815,3626191,39832325,476561220,,
2478,23518674,6021,8,362815,3626193,39832499,476570169,,
2479,23518746,6022,8,362815,3626192,39832410,476565518,,
2480,23518764,6023,8,362815,3626193,39832504,476570736,,
2481,23546817,6034,8,362815,3626194,39832599,476576024,,
2482,23547186,6037,8,362815,3626193,39832505,476570799,,
2483,23547816,6040,8,362815,3626194,39832590,476575079,,
2484,23548167,6042,8,362815,3626194,39832587,476574772,6161424682,
2485,23548176,6043,8,362815,3626194,39832591,476575211,,
2486,23548617,6044,8,362815,3626193,39832509,476571208,6161299627,
2487,23548716,6046,8,362815,3626194,39832592,476575285,,
2488,23561784,6051,4,362815,3626193,39832497,476570017,,
2489,23561847,6052,8,362815,3626192,39832402,476564728,,
2490,23561874,6053,8,362815,3626193,39832493,476569593,,
2491,23564817,6058,8,362815,3626193,39832501,476570434,,
2492,23567184,6061,8,362815,3626193,39832507,476570976,,
2493,23567814,6064,8,362815,3626194,39832600,476576136,,
2494,23568147,6066,8,362815,3626192,39832400,476564505,,
2495,23568174,6067,8,362815,3626192,39832405,476564978,,
2496,23568417,6068,8,362815,3626192,39832403,476564823,,
2497,23568714,6070,8,362815,3626194,39832587,476574799,,
2498,23571486,6073,8,362815,3626191,39832313,476560054,6160813037,
2499,23571684,6075,8,362815,3626191,39832321,476560767,6160849732,
2500,23571846,6076,8,362815,3626191,39832323,476560973,,
2501,23571864,6077,8,362815,3626191,39832321,476560767,6160849538,
2502,23574186,6079,8,362815,3626191,39832323,476561018,,
2503,23574816,6082,8,362815,3626191,39832322,476560923,,
2504,23576184,6085,8,362815,3626193,39832493,476569560,,
2505,23576814,6088,8,362815,3626194,39832588,476574902,,
2506,23578146,6090,8,362815,3626192,39832411,476565578,,
2507,23578164,6091,8,362815,3626192,39832406,476565066,,
2508,23578416,6092,8,362815,3626192,39832408,476565294,6161034249,
2509,23578614,6094,8,362815,3626193,39832502,476570449,,
2510,23581467,6096,4,362815,3626192,39832398,476564332,,
2511,23581476,6097,8,362815,3626192,39832400,476564520,,
2512,23581647,6098,8,362815,3626191,39832312,476559864,,
2513,23581674,6099,8,362815,3626192,39832401,476564537,,
2514,23581746,6100,8,362815,3626191,39832315,476560165,,
2515,23581764,6101,8,362815,3626192,39832406,476565081,,
2516,23584167,6102,8,362815,3626192,39832402,476564711,,
2517,23584176,6103,8,362815,3626192,39832404,476564901,,
2518,23584617,6104,8,362815,3626191,39832326,476561325,6160885467,
2519,23584716,6106,8,362815,3626191,39832325,476561224,,
2520,23586147,6108,8,362815,3626191,39832312,476559884,,
2521,23586174,6109,8,362815,3626191,39832319,476560568,,
2522,23586417,6110,8,362815,3626191,39832320,476560695,,
2523,23586714,6112,8,362815,3626193,39832502,476570459,,
2524,23587146,6114,8,362815,3626192,39832401,476564578,,
2525,23587164,6115,8,362815,3626192,39832407,476565117,,
2526,23587416,6116,8,362815,3626192,39832398,476564322,,
2527,23587614,6118,8,362815,3626194,39832587,476574743,6161421576,
2528,23614785,6123,4,362815,3626192,39832398,476564418,,
2529,23614857,6124,8,362815,3626191,39832319,476560691,,
2530,23614875,6125,8,362815,3626192,39832406,476565230,,
2531,23615784,6129,8,362815,3626192,39832409,476565411,,
2532,23615847,6130,8,362815,3626191,39832321,476560897,,
2533,23615874,6131,8,362815,3626192,39832405,476565013,,
2534,23617485,6133,8,362815,3626191,39832321,476560820,,
2535,23617584,6135,8,362815,3626191,39832323,476560981,,
2536,23617845,6136,8,362815,3626193,39832496,476569867,,
2537,23617854,6137,8,362815,3626193,39832496,476569860,,
2538,23618457,6138,8,362815,3626192,39832406,476565085,6161021742,
2539,23618475,6139,8,362815,3626191,39832317,476560400,6160830469,
2540,23618547,6140,8,362815,3626192,39832398,476564316,,
2541,23618574,6141,8,362815,3626191,39832325,476561190,,
2542,23618745,6142,8,362815,3626193,39832494,476569635,,
2543,23618754,6143,8,362815,3626193,39832494,476569665,,
2544,23641857,6148,8,362815,3626191,39832327,476561418,,
2545,23641875,6149,8,362815,3626192,39832413,476565852,6161070742,
2546,23645817,6154,8,362815,3626193,39832501,476570430,,
2547,23647185,6157,8,362815,3626191,39832321,476560819,,
2548,23647815,6160,8,362815,3626192,39832409,476565402,,
2549,23648157,6162,8,362815,3626191,39832316,476560294,6160823520,
2550,23648175,6163,8,362815,3626191,39832321,476560807,6160854461,
2551,23648517,6164,8,362815,3626191,39832327,476561421,,
2552,23648715,6166,8,362815,3626192,39832410,476565494,,
2553,23651784,6171,4,362815,3626193,39832491,476569330,,
2554,23651847,6172,8,362815,3626192,39832400,476564474,,
2555,23651874,6173,8,362815,3626193,39832491,476569350,,
2556,23654817,6178,8,362815,3626194,39832598,476575904,,
2557,23657184,6181,8,362815,3626193,39832493,476569559,6161200214,
2558,23657814,6184,8,362815,3626194,39832587,476574764,,
2559,23658147,6186,8,362815,3626192,39832400,476564449,,
2560,23658174,6187,8,362815,3626192,39832405,476564927,,
2561,23658417,6188,8,362815,3626192,39832405,476565012,6161018984,
2562,23658714,6190,8,362815,3626194,39832587,476574766,,
2563,23671485,6193,8,362815,3626192,39832397,476564133,,
2564,23671584,6195,8,362815,3626192,39832398,476564231,6160968787,
2565,23671845,6196,8,362815,3626193,39832492,476569466,,
2566,23671854,6197,8,362815,3626193,39832492,476569442,,
2567,23674185,6199,8,362815,3626192,39832397,476564170,,
2568,23674815,6202,8,362815,3626192,39832399,476564388,,
2569,23675184,6205,8,362815,3626193,39832485,476568693,,
2570,23675814,6208,8,362815,3626193,39832498,476570039,6161227254,
2571,23678145,6210,8,362815,3626194,39832585,476574564,,
2572,23678154,6211,8,362815,3626194,39832585,476574547,,
2573,23678415,6212,8,362815,3626193,39832499,476570153,,
2574,23678514,6214,8,362815,3626194,39832587,476574751,6161422065,
2575,23681457,6216,8,362815,3626192,39832402,476564635,,
2576,23681475,6217,8,362815,3626191,39832314,476560052,,
2577,23681547,6218,8,362815,3626192,39832398,476564248,,
2578,23681574,6219,8,362815,3626191,39832317,476560338,6160823040,
2579,23681745,6220,8,362815,3626192,39832405,476564888,,
2580,23681754,6221,8,362815,3626192,39832405,476564916,,
2581,23684157,6222,8,362815,3626191,39832314,476560060,6160807950,
2582,23684175,6223,8,362815,3626191,39832308,476559454,,
2583,23684517,6224,8,362815,3626192,39832404,476564874,,
2584,23684715,6226,8,362815,3626191,39832317,476560418,6160832272,
2585,23685147,6228,8,362815,3626191,39832312,476559857,,
2586,23685174,6229,8,362815,3626191,39832313,476559941,,
2587,23685417,6230,8,362815,3626192,39832406,476565078,,
2588,23685714,6232,8,362815,3626193,39832498,476570031,6161226648,
2589,23687145,6234,8,362815,3626194,39832580,476573982,6161373417,
2590,23687154,6235,8,362815,3626194,39832580,476573986,,
2591,23687415,6236,8,362815,3626193,39832490,476569237,,
